,ticker,name,description,logoid,update_mode,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
85,NASDAQ:AMAT,AMAT,"Applied Materials, Inc.",applied-materials,streaming,stock,['common'],6747000000.0,USD,156.75,100,1,false,0,USD,-1.7118133935289628,15273505,125791584612.4671,19.078394858874645,8.2161,-5.589198506176383,1.00326059694006,Producer manufacturing,Producer Manufacturing,america,1.388889,1.8630410863396518
86,NYSE:NOW,NOW,"ServiceNow, Inc.",servicenow,streaming,stock,['common'],6605000000.0,USD,1011.09,100,1,false,0,USD,-0.40778936792647835,2663904,209278331175.61038,137.25327831021096,7.3666,-21.238947514727734,0.0,Technology services,Technology Services,america,1.206522,2.1903351432205205
87,NYSE:EOG,EOG,"EOG Resources, Inc.",eog,streaming,stock,['common'],6599000000.0,USD,108.57,100,1,false,0,USD,-1.1922096832908649,5535620,59256091730.50255,10.07563454132059,10.7755,-14.908318461076805,3.43101565344012,Energy minerals,Energy Minerals,america,1.407895,1.9594662806366379
88,NASDAQ:VRTX,VRTX,Vertex Pharmaceuticals Incorporated,vertex-pharmaceutical,streaming,stock,['common'],6211900000.0,USD,442.05,100,1,false,0,USD,-1.1272898074213165,2581744,113517192566.5195,,-3.9226,-125.44829375892046,0.0,Health technology,Health Technology,america,1.529412,1.75055055934687
89,NYSE:CPNG,CPNG,"Coupang, Inc.",coupang,streaming,stock,['common'],6199000000.0,USD,28.05,100,1,false,0,USD,0.5736823234134103,6377880,50927944898.41699,202.81995661605205,0.1383,-80.35790370685983,0.0,Retail trade,Retail Trade,america,1.305556,0.547018304333313
90,NASDAQ:INTU,INTU,Intuit Inc.,intuit,streaming,stock,['common'],6174000000.0,USD,753.47,100,1,false,0,USD,-0.4952325612107445,2887246,210178181152.34433,61.312555944340474,12.289,13.566213843452546,0.530889305617918,Technology services,Technology Services,america,1.271429,1.268445590209682
91,NYSE:VEEV,VEEV,Veeva Systems Inc.,veeva-systems,streaming,stock,['common'],6068417000.0,USD,279.7,100,1,false,0,USD,0.23652522935778672,3579183,45578366032.02408,59.30370621660588,4.7164,39.09401911053439,0.0,Technology services,Technology Services,america,1.530303,1.902611574303735
92,NASDAQ:DASH,DASH,"DoorDash, Inc.",doordash,streaming,stock,['common'],6019000000.0,USD,208.65,100,1,false,0,USD,1.9894417831655065,4853691,88414211415.5675,272.81642259414224,0.7648,,0.0,Transportation,Transportation,america,1.340909,1.0695284227424422
93,NASDAQ:MRNA,MRNA,"Moderna, Inc.",moderna,streaming,stock,['common'],5976000000.0,USD,26.56,100,1,false,0,USD,-1.3739324173783922,30673824,10271862889.506126,,-8.7228,44.356412906189,0.0,Health technology,Health Technology,america,1.928571,2.001173349064105
94,NYSE:TMO,TMO,Thermo Fisher Scientific Inc,thermo-fisher-scientific,streaming,stock,['common'],5963000000.0,USD,402.82,100,1,false,0,USD,-0.23034055727554348,2521500,152062091382.26852,23.638422853253054,17.0409,9.326242044754679,0.396284829721362,Health technology,Health Technology,america,1.234375,0.9792941904610104
95,NYSE:MCK,MCK,McKesson Corporation,mckesson,streaming,stock,['common'],5956000000.0,USD,719.51,100,1,false,0,USD,0.9328619925371009,1322432,90019503091.4596,27.87102422169455,25.8157,15.412505252993078,0.38576999691384,Distribution services,Distribution Services,america,1.342105,1.6269288094390097
96,NASDAQ:GRAB,GRAB,Grab Holdings Limited,grab,streaming,stock,['common'],5881000000.0,USD,4.87,100,1,false,0,USD,-0.40899795501021624,34300630,19843493357.13906,1014.5833333333335,0.0048,,0.0,Transportation,Transportation,america,1.203704,1.3260697233107757
97,NYSE:DIS,DIS,Walt Disney Company (The),walt-disney,streaming,stock,['common'],5852000000.0,USD,113.04,100,1,false,0,USD,0.9105516871987237,12880977,203217226146.1832,23.08776373031597,4.8961,430.45503791982657,0.848062845920371,Consumer services,Consumer Services,america,1.352941,1.520066542710394
98,NASDAQ:SHOP,SHOP,Shopify Inc.,shopify,streaming,stock,['common'],5514267263.58,USD,107.22,100,1,false,0,USD,-0.44568245125348555,12182582,139105176270.51797,91.36110458694095,1.17358476,,0.0,Commercial services,Commercial Services,america,1.40566,0.7155612595668266
99,NASDAQ:LRCX,LRCX,Lam Research Corporation,lam-research,streaming,stock,['common'],5450718000.0,USD,80.79,100,1,false,0,USD,-4.004277566539913,19191404,103339951108.9285,22.506685981724985,3.5896,31.989998529195475,1.05750950570342,Producer manufacturing,Producer Manufacturing,america,1.272727,2.2543883498350388
