,exchange,name,description,logoid,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,recommendation_mark,sector.tr,sector,market
21,NYSE,CRM,"Salesforce, Inc.",salesforce,stock,['common'],17408000000.0,USD,237.03,100,1,false,0,USD,2.3180523180523203,10203711,226600683582.155,37.07475012904134,6.3933,14.98534199025197,0.704480704480705,1.2971940810881646,1.237288,Technology services,Technology Services,america
22,NASDAQ,CSCO,"Cisco Systems, Inc.",cisco,stock,['common'],17147000000.0,USD,70.4,100,1,false,0,USD,-1.37293359484448,37827464,278783868960.1345,28.852459016393446,2.44,-17.800835466918205,2.26954328943682,1.7481552975438708,1.518519,Electronic technology,Electronic Technology,america
23,NYSE,XOM,Exxon Mobil Corporation,exxon,stock,['common'],15711000000.0,USD,107.6,100,1,false,0,USD,1.3850937529445009,17953414,458725372894.1751,15.255054300053875,7.0534,-15.554438139022588,3.69358334118534,1.1136130903344552,1.534483,Energy minerals,Energy Minerals,america
24,NASDAQ,UAL,"United Airlines Holdings, Inc.",united-airlines,stock,['common'],15624000000.0,USD,99.79,100,1,false,0,USD,1.3405097999390752,6047115,32305225280.050674,9.997896023484387,9.9811,13.213175744651885,0.0,1.1033624801963704,1.229167,Transportation,Transportation,america
25,NYSE,IBM,International Business Machines Corporation,international-bus-mach,stock,['common'],15530000000.0,USD,240.07,100,1,false,0,USD,2.257528645056857,5661565,223629824673.03296,38.93953156426394,6.1652,-32.04743849748701,2.8495974783831,0.8552377449795976,1.717391,Technology services,Technology Services,america
26,NYSE,APO,"Apollo Global Management, Inc. (New)",apollo,stock,['common'],15176000000.0,USD,140.95,100,1,false,0,USD,-2.524204702627943,5540336,80627171475.96092,26.59433962264151,5.3,-43.09091494776176,1.31224066390041,1.5435298040315222,1.25,Finance,Finance,america
27,NASDAQ,COST,Costco Wholesale Corporation,costco-wholesale,stock,['common'],14850000000.0,USD,978.85,100,1,false,0,USD,-1.2509457755359372,2351326,434097541028.9003,55.52404236129625,17.6293,9.270714533644068,0.482219419924338,1.0328162047171676,1.551282,Retail trade,Retail Trade,america
28,NYSE,AJG,Arthur J. Gallagher & Co.,gallagher,stock,['common'],14326100000.0,USD,295.1,100,1,false,0,USD,1.5310510923791658,1337791,75663636609.87822,44.4809550367032,6.6343,29.124739679635635,0.860141063134354,0.6522036201395865,1.525,Finance,Finance,america
29,NYSE,KO,Coca-Cola Company (The),coca-cola,stock,['common'],14297000000.0,USD,70.46,100,1,false,0,USD,-0.3535567812190638,10355808,303236406747.81274,24.965453707968678,2.8223,14.708990408063723,2.81431197850375,0.8336344339457277,1.267857,Consumer non-durables,Consumer Non-Durables,america
30,NASDAQ,SNPS,"Synopsys, Inc.",synopsys,stock,['common'],14267199000.0,USD,618.57,100,1,false,0,USD,-1.1553211888782207,1012482,114462442246.90515,44.54566404055825,13.8862,51.07325086763057,0.0,0.8572999862406198,1.14,Technology services,Technology Services,america
31,NYSE,CVS,CVS Health Corporation,cvs-health,stock,['common'],14216000000.0,USD,65.9,100,1,false,0,USD,0.595328957411083,5685275,83582713541.37842,18.386250767256293,3.5842,-36.21738975691354,4.06044878644482,0.5815248656954781,1.344828,Retail trade,Retail Trade,america
32,NYSE,RJF,"Raymond James Financial, Inc.",raymond-james,stock,['common'],13696000000.0,USD,163.84,100,1,false,0,USD,-2.690503058739681,1719829,32667069052.282475,16.080875496883742,10.1885,14.989165274705421,1.15816356833165,2.0647292138530213,1.733333,Finance,Finance,america
33,NYSE,BMY,Bristol-Myers Squibb Company,bristol-myers-squibb,stock,['common'],13617000000.0,USD,47.85,100,1,false,0,USD,2.7926960257787417,10108288,97395606844.63695,19.30758988015979,2.4783,,5.28464017185822,0.6478818916504684,1.803571,Health technology,Health Technology,america
34,NYSE,PFE,"Pfizer, Inc.",pfizer,stock,['common'],13249000000.0,USD,25.16,100,1,false,0,USD,2.0689655172413857,40165189,143048443157.54483,13.374441845630448,1.8812,,6.93711967545639,0.7426928236455095,1.727273,Health technology,Health Technology,america
35,NASDAQ,QCOM,QUALCOMM Incorporated,qualcomm,stock,['common'],12334000000.0,USD,156.59,100,1,false,0,USD,1.8604046054771444,7102124,168960605304.23535,15.102619497704564,10.3684,34.39970964145905,2.23768945553893,0.6878210528121226,1.592105,Electronic technology,Electronic Technology,america
36,NYSE,JEF,Jefferies Financial Group Inc.,jefferies-financial,stock,['common'],12311707000.0,USD,62.99,100,1,false,0,USD,2.8744079699493796,2621312,12993590482.114815,23.87522268127203,2.6383,45.16892263673381,2.44977951984321,1.7995313537366258,1.8,Finance,Finance,america
37,NYSE,GE,GE Aerospace,ge-aerospace,stock,['common'],11859000000.0,USD,268.86,100,1,false,0,USD,-3.8515180774594935,7594926,285109723526.1026,37.53088487792621,7.1637,70.00973016588746,0.457747738082466,1.9243395523762628,1.263158,Electronic technology,Electronic Technology,america
38,NYSE,HPE,Hewlett Packard Enterprise Company,hewlett-packard-enterprise,stock,['common'],11788000000.0,USD,21.56,100,1,false,0,USD,1.1257035647279476,16222240,28291367417.77861,22.275028412026035,0.9679,-29.44306750255139,2.4390243902439,1.0808305007480499,1.571429,Electronic technology,Electronic Technology,america
39,NASDAQ,MELI,"MercadoLibre, Inc.",mercadolibre,stock,['common'],11522000000.0,USD,2327.3,100,1,false,0,USD,-1.0009230782319327,313767,117988007670.1688,57.47100890969795,40.4952,46.38283105418974,0.0,0.6850043586839983,1.196429,Retail trade,Retail Trade,america
40,NASDAQ,ABNB,"Airbnb, Inc.",airbnb,stock,['common'],11381000000.0,USD,124.55,100,1,false,0,USD,2.417564345037413,6651145,77399813251.8621,30.049700829955604,4.1448,-43.55978593896809,0.0,0.9134812443906112,1.877778,Consumer services,Consumer Services,america
41,NYSE,ORCL,Oracle Corporation,oracle,stock,['common'],11203000000.0,USD,244.18,100,1,false,0,USD,-3.813125344678171,14174646,685860845496.9907,56.251007855513826,4.3409,17.115877512478086,0.709052233514535,1.3406237723055339,1.430233,Technology services,Technology Services,america
42,NASDAQ,MRX,Marex Group plc,canadian-imperial-bank-of-commerce,stock,['common'],10880100000.1394,USD,35.62,100,1,false,0,USD,3.3062645011600953,1717631,2537273288.298144,13.099441012062371,2.7192,,0.812064965197216,1.1166473670975674,1.0625,Technology services,Technology Services,america
43,NASDAQ,MU,"Micron Technology, Inc.",micron-technology,stock,['common'],10811000000.0,USD,124.27,100,1,false,0,USD,-2.7240704500978508,18420422,139073678919.20844,22.43019331083154,5.5403,,0.360078277886497,0.8214254565939523,1.280488,Electronic technology,Electronic Technology,america
44,NASDAQ,HON,Honeywell International Inc.,honeywell,stock,['common'],10677000000.0,USD,219.74,100,1,false,0,USD,1.2580065434772676,3627789,139512163357.0973,24.982661982559662,8.7957,0.3021940427861197,2.05981291184738,1.0921490537805432,1.52,Electronic technology,Electronic Technology,america
45,NYSE,T,AT&T Inc.,at-and-t,stock,['common'],10571000000.0,USD,28.4,100,1,false,0,USD,-0.2808988764045009,26380211,203070951813.82022,16.18971610990765,1.7542,0.7639726578206727,3.89747191011236,0.8568932148606632,1.466667,Communications,Communications,america
46,NASDAQ,TMUS,"T-Mobile US, Inc.",t-mobile,stock,['common'],10501000000.0,USD,250.84,100,1,false,0,USD,-0.5707943554780394,3152458,282300086876.5895,23.655447524024183,10.6039,32.77280410693043,1.30410654827969,0.7617272032609559,1.5,Communications,Communications,america
47,NASDAQ,PYPL,"PayPal Holdings, Inc.",paypal,stock,['common'],10008000000.0,USD,70.63,100,1,false,0,USD,3.913491246137997,12338111,67478374562.08342,15.121606577031772,4.6708,13.149224806201543,0.0,0.9737905963850216,1.666667,Commercial services,Commercial Services,america
48,NYSE,MA,Mastercard Incorporated,mastercard,stock,['common'],9909000000.0,USD,577.9,100,1,false,0,USD,0.6478804556062607,2352939,522428432737.0104,38.98329094797056,14.8243,13.273274650039731,0.512034553624299,0.7995040567812823,1.35,Finance,Finance,america
49,NYSE,SPOT,Spotify Technology S.A.,spotify-technology,stock,['common'],9794604400.00874,USD,695.0,100,1,false,0,USD,0.8196126786102818,1359941,140888497589.35953,167.03117114085896,4.1609,69.44534940544061,0.0,0.4953385707703981,1.464286,Technology services,Technology Services,america
50,NASDAQ,COIN,"Coinbase Global, Inc.",coinbase,stock,['common'],9762402000.0,USD,327.01,100,1,false,0,USD,1.3607339904531606,15334044,84021343373.29393,31.635515826948378,10.3368,85.9671848013817,0.0,1.03941864954377,1.736842,Finance,Finance,america
51,NASDAQ,CMCSA,Comcast Corporation,comcast,stock,['common'],9714000000.0,USD,32.94,100,1,false,0,USD,2.6168224299065304,29735337,121621279030.46915,5.439862599706042,6.0553,61.35848855490713,3.98753894080997,1.1510149981147926,1.633333,Consumer services,Consumer Services,america
52,NYSE,ACN,Accenture plc,accenture,stock,['common'],9637395000.0,USD,245.68,100,1,false,0,USD,3.28330600748308,5278042,153022438645.5802,19.55319267471567,12.5647,15.009748372982829,2.4887543616261,0.9197533122051983,1.5,Technology services,Technology Services,america
53,NYSE,PG,Procter & Gamble Company (The),procter-and-gamble,stock,['common'],9556000000.0,USD,155.41,100,1,false,0,USD,0.2063318073376705,5812085,364027958967.5504,23.88461124686861,6.5067,8.1008788689339,2.6607776129989,0.7535581048980586,1.44,Consumer non-durables,Consumer Non-Durables,america
54,NYSE,BLK,"BlackRock, Inc.",blackrock,stock,['common'],9478000000.0,USD,1160.03,100,1,false,0,USD,0.03621907365407963,570806,179634526754.2454,28.03758873304797,41.3741,2.7180214154665037,1.7781840446357,1.1442820677769507,1.25,Finance,Finance,america
55,NASDAQ,AVGO,Broadcom Inc.,broadcom,stock,['common'],9472000000.0,USD,309.09,100,1,false,0,USD,-1.1955375123869225,17357419,1453795848150.2014,116.19051199157957,2.6602,14.446738943383252,0.735223603874309,0.9890946527512798,1.180851,Electronic technology,Electronic Technology,america
56,NASDAQ,AAL,"American Airlines Group, Inc.",american-airlines-group,stock,['common'],9380000000.0,USD,13.11,100,1,false,0,USD,1.001540832049299,64769879,8650355215.504622,16.855232707636922,0.7778,,0.0,0.9502494078520832,1.583333,Transportation,Transportation,america
57,NYSE,WMT,Walmart Inc.,walmart,stock,['common'],9311000000.0,USD,100.99,100,1,false,0,USD,-2.53812005404363,19382249,805942432026.8538,43.324753324753324,2.331,-0.4186602870813505,0.854082223508975,1.1912019746484968,1.178571,Retail trade,Retail Trade,america
58,NYSE,DE,Deere & Company,deere,stock,['common'],9263000000.0,USD,513.54,100,1,false,0,USD,1.5202135020262806,1852971,139080528470.57056,24.843861117427082,20.6707,-37.75704086456667,1.251359098547,1.5969394473830814,1.66,Producer manufacturing,Producer Manufacturing,america
59,NYSE,NKE,"Nike, Inc.",nike,stock,['common'],9151000000.0,USD,77.2,100,1,false,0,USD,3.0707610146862443,13470096,114016971596.45929,35.75232714305562,2.1593,-42.05243807530258,2.09612817089453,1.4177870911563226,1.657895,Consumer non-durables,Consumer Non-Durables,america
60,NYSE,MDT,Medtronic plc.,medtronic,stock,['common'],8965000000.0,USD,92.91,100,1,false,0,USD,0.9013900955690685,6595376,119042312194.66486,25.683483068417413,3.6175,30.98815946699498,3.0516941789748,0.9890270147037513,1.614286,Health technology,Health Technology,america
61,NYSE,BRO,"Brown & Brown, Inc.",brown-and-brown,stock,['common'],8893000000.0,USD,95.91,100,1,false,0,USD,1.2135922330096998,2550516,31635224040.09466,27.657304342811003,3.4678,-0.18134193028410156,0.612072604474462,0.6234919284275359,1.8125,Finance,Finance,america
62,NYSE,ANET,"Arista Networks, Inc.",arista-networks,stock,['common'],8844400000.0,USD,138.01,100,1,false,0,USD,-2.2938053097345197,9176242,173459987843.1149,54.270546598505696,2.543,31.843633347158857,0.0,0.7405707934442651,1.224138,Electronic technology,Electronic Technology,america
63,NASDAQ,EXPE,"Expedia Group, Inc.",expedia,stock,['common'],8822000000.0,USD,209.68,100,1,false,0,USD,3.194054825532757,2411883,25940683763.57892,25.6574036684899,8.1723,46.08000858000857,0.393720163393868,0.9278075686073314,1.675676,Consumer services,Consumer Services,america
64,NYSE,MRK,"Merck & Company, Inc.",merck-and-co,stock,['common'],8665000000.0,USD,82.71,100,1,false,0,USD,3.0012453300124493,11042770,206591656582.31805,12.751884799802653,6.4861,20.20645687386486,3.98505603985056,0.9607149447972814,1.519231,Health technology,Health Technology,america
65,NYSE,UBER,"Uber Technologies, Inc.",uber,stock,['common'],8561000000.0,USD,90.83,100,1,false,0,USD,-0.9811403030633442,16852714,189418587559.26053,15.411371464445086,5.8937,534.0720817643895,0.0,0.785247884314422,1.245614,Transportation,Transportation,america
66,NASDAQ,PCAR,PACCAR Inc.,paccar,stock,['common'],8463600000.0,USD,100.66,100,1,false,0,USD,1.7281455280444606,2603761,52856905965.289536,17.251662439158153,5.8348,-38.17823502611754,1.2733703890854,0.9856479663050066,1.761905,Producer manufacturing,Producer Manufacturing,america
67,NASDAQ,NFLX,"Netflix, Inc.",netflix,stock,['common'],8393544000.0,USD,1204.44,100,1,false,0,USD,-1.7008357273439474,2760306,511798281824.266,51.32680760757007,23.4661,46.643877991013696,0.0,0.920793915241039,1.472222,Technology services,Technology Services,america
68,NYSE,AMP,"Ameriprise Financial, Inc.",ameriprise-financial,stock,['common'],8381000000.0,USD,509.26,100,1,false,0,USD,-1.497098646034818,625307,48008734986.420044,15.844214836178546,32.1417,10.109384153172075,1.16827852998066,1.596619280142905,1.733333,Finance,Finance,america
69,NASDAQ,AMGN,Amgen Inc.,amgen,stock,['common'],8028000000.0,USD,289.33,100,1,false,0,USD,1.5264229068706454,1784968,155764248005.15417,23.67094821238648,12.223,110.59251218965905,3.24935083163731,0.7369743740539413,1.621212,Health technology,Health Technology,america
70,NASDAQ,WDAY,"Workday, Inc.",workday,stock,['common'],7986000000.0,USD,223.07,100,1,false,0,USD,3.9468779123951534,3917457,59559691694.33412,123.17504141358366,1.811,-67.30515787763356,0.0,1.1177108368868653,1.365854,Technology services,Technology Services,america
71,NASDAQ,PEP,"PepsiCo, Inc.",pepsico,stock,['common'],7973000000.0,USD,149.35,100,1,false,0,USD,1.688568121467958,6145515,204471683552.9873,27.228805834092977,5.485,-20.436907991122585,3.73629740586914,0.8069286793780087,1.770833,Consumer non-durables,Consumer Non-Durables,america
72,NYSE,GEV,GE Vernova Inc.,ge-verona,stock,['common'],7892000000.0,USD,634.31,100,1,false,0,USD,-3.518191774154312,3935420,172674366746.9356,151.78148405159004,4.1791,-3.2257317525009155,0.11407885130202,1.7131423565569437,1.458333,Producer manufacturing,Producer Manufacturing,america
73,NYSE,DELL,Dell Technologies Inc.,dell,stock,['common'],7853000000.0,USD,139.14,100,1,false,0,USD,-1.7650381248234963,6023939,94455113198.95639,22.184311224489793,6.272,28.1045751633987,1.36966958486303,1.2723233063708876,1.259259,Electronic technology,Electronic Technology,america
74,NASDAQ,ADP,"Automatic Data Processing, Inc.",automatic-data-processing,stock,['common'],7846600000.0,USD,304.95,100,1,false,0,USD,1.7755231452124265,2351026,123517911170.98288,30.548153787590408,9.9826,9.671182008942795,2.00914461168775,1.421430497079812,1.911765,Technology services,Technology Services,america
75,NASDAQ,ZM,"Zoom Communications, Inc.",zoom-video-communications,stock,['common'],7810848000.0,USD,72.39,100,1,false,0,USD,3.4734133790737665,2274200,21901422635.834053,21.736127792457363,3.3304,23.852733358125697,0.0,0.9057073501922925,1.661765,Technology services,Technology Services,america
76,NASDAQ,DASH,"DoorDash, Inc.",doordash,stock,['common'],7749000000.0,USD,254.2,100,1,false,0,USD,-3.828692493946733,4378848,108592926652.88817,141.42650495159674,1.7974,,0.0,0.9846878534593292,1.4,Transportation,Transportation,america
77,NASDAQ,RIVN,"Rivian Automotive, Inc.",rivian,stock,['common'],7508000000.0,USD,12.28,100,1,false,0,USD,2.5898078529657367,25072717,14900969660.548035,,-3.2344,45.634853934850575,0.0,0.5731072518223356,1.83871,Consumer durables,Consumer Durables,america
78,NASDAQ,REGN,"Regeneron Pharmaceuticals, Inc.",regeneron-pharmaceuticals,stock,['common'],7489400000.0,USD,561.55,100,1,false,0,USD,0.8974854237227237,1096123,59517247112.40472,14.149255686914803,39.6876,5.100976129063016,0.316231100250649,1.0377344557532606,1.357143,Health technology,Health Technology,america
79,NYSE,XYZ,"Block, Inc.",block,stock,['common'],7443154000.0,USD,76.95,100,1,false,0,USD,3.2331634022001556,8079501,46907641321.83727,16.460949365734702,4.6747,264.04485631960125,0.0,0.8317559021204147,1.5,Commercial services,Commercial Services,america
80,NYSE,ABT,Abbott Laboratories,abbott,stock,['common'],7282000000.0,USD,129.4,100,1,false,0,USD,-1.236452450007636,6723738,225215399922.36758,16.18228202691211,7.9964,152.38771580974026,1.77072202717142,1.1965602215708682,1.435484,Health technology,Health Technology,america
81,NYSE,BG,Bunge Limited,bunge,stock,['common'],7159000000.0,USD,83.24,100,1,false,0,USD,0.8725157537566638,1660541,16653161177.573921,8.313940132439747,10.0121,13.464415231187674,3.32040717401842,0.6938923436626648,1.454545,Process industries,Process Industries,america
82,NASDAQ,GRAB,Grab Holdings Limited,grab,stock,['common'],7157000000.0,USD,5.12,100,1,false,0,USD,2.605210420841681,35243646,20869119042.693386,193.20754716981133,0.0265,,0.0,0.9790589700357859,1.241379,Transportation,Transportation,america
83,NYSE,LYV,"Live Nation Entertainment, Inc.",live-nation,stock,['common'],7069600000.0,USD,158.87,100,1,false,0,USD,0.2777251783121869,1767573,36849911280.93668,69.00490813534293,2.3023,120.10516252390056,0.0,0.7343796117550396,1.3125,Consumer services,Consumer Services,america
84,NYSE,CPNG,"Coupang, Inc.",coupang,stock,['common'],6889000000.00005,USD,28.475,100,1,false,0,USD,1.1904761904761936,11046630,51911780359.7619,143.37865055387715,0.1986,-65.78221915920055,0.0,0.8086298474021839,1.333333,Retail trade,Retail Trade,america
85,NASDAQ,AMAT,"Applied Materials, Inc.",applied-materials,stock,['common'],6747000000.0,USD,190.03,100,1,false,0,USD,0.8384186786946206,5921455,152498724575.40286,23.128978469103345,8.2161,-5.589198506176383,0.880870257362696,0.9278939224045376,1.385714,Producer manufacturing,Producer Manufacturing,america
86,NYSE,NEM,Newmont Corporation,newmont,stock,['common'],6655000000.0,USD,68.56,100,1,false,0,USD,-0.5367764398665378,9917693,75309712247.59843,12.309018115226486,5.5699,,1.45074713477441,1.0741343052120065,1.444444,Non-energy minerals,Non-Energy Minerals,america
87,NASDAQ,GILD,"Gilead Sciences, Inc.",gilead,stock,['common'],6523000000.0,USD,120.14,100,1,false,0,USD,0.09998333611065202,4928278,149070534966.007,23.897994907702103,5.0272,514.4219017355169,2.59956673887685,0.6634417962685711,1.333333,Health technology,Health Technology,america
88,NYSE,ABBV,AbbVie Inc.,abbvie,stock,['common'],6467000000.0,USD,201.47,100,1,false,0,USD,1.424687877567465,3557963,355908485008.5723,95.87874173130918,2.1013,-29.71770687002474,3.25714861055175,0.6617032825045822,1.45,Health technology,Health Technology,america
89,NYSE,TMO,Thermo Fisher Scientific Inc,thermo-fisher-scientific,stock,['common'],6393000000.0,USD,484.79,100,1,false,0,USD,1.5458411009404904,2054819,183062581825.647,28.060010765820255,17.2769,7.168821179564793,0.343520244653443,0.9185232117850963,1.285714,Health technology,Health Technology,america
90,NASDAQ,VRTX,Vertex Pharmaceuticals Incorporated,vertex-pharmaceutical,stock,['common'],6392600000.0,USD,395.92,100,1,false,0,USD,2.10176135337959,1913740,101510185456.26059,28.2996075852555,13.9903,,0.0,0.5526777017185962,1.442857,Health technology,Health Technology,america
91,NASDAQ,LRCX,Lam Research Corporation,lam-research,stock,['common'],6390659000.0,USD,106.74,100,1,false,0,USD,1.386778115501514,12117096,135092380950.22057,25.66852635629088,4.1584,43.358499672492854,0.873860182370821,0.9301705890327493,1.290323,Producer manufacturing,Producer Manufacturing,america
92,NYSE,GME,GameStop Corporation,gamestop,stock,['common'],6389300000.0,USD,23.02,100,1,false,0,USD,0.39249890972525014,5338953,10297681848.871347,49.91326973113617,0.4612,465.8895705521472,0.0,0.8363260566843264,2.75,Retail trade,Retail Trade,america
93,NYSE,UPS,"United Parcel Service, Inc.",united-parcel,stock,['common'],6286000000.0,USD,88.18,100,1,false,0,USD,0.8578291204392084,13610856,74738686237.72687,13.10953853472883,6.7264,9.782928023502532,7.4802699302299,1.3395315989015548,1.632353,Transportation,Transportation,america
94,NASDAQ,INTU,Intuit Inc.,intuit,stock,['common'],6174000000.0,USD,711.71,100,1,false,0,USD,-0.24807983405280903,1602485,198529357506.50418,57.9143949873871,12.289,13.566213843452546,0.583057689073275,0.9305603285730395,1.308824,Technology services,Technology Services,america
95,NYSE,NOW,"ServiceNow, Inc.",servicenow,stock,['common'],6141000000.0,USD,862.865,100,1,false,0,USD,1.1055388256799104,2453242,179475918460.16266,108.6034159419013,7.9451,43.675292500768556,0.0,1.3062056270664684,1.195652,Technology services,Technology Services,america
96,NYSE,VEEV,Veeva Systems Inc.,veeva-systems,stock,['common'],6068417000.0,USD,279.18,100,1,false,0,USD,1.3615074610608866,909730,45621434082.071236,59.15958551418703,4.7191,39.17364633714758,0.0,0.8439406880566154,1.483871,Technology services,Technology Services,america
97,NASDAQ,PLTR,Palantir Technologies Inc.,palantir,stock,['common'],6009437000.0,USD,184.37,100,1,false,0,USD,-1.3905974220463146,53521557,437389153639.74,612.7284812229977,0.3009,77.10417892878164,0.0,0.7697430954898807,1.913793,Technology services,Technology Services,america
