,exchange,name,description,logoid,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,sector.tr,sector,market,recommendation_mark
19,NASDAQ,AIRS,"AirSculpt Technologies, Inc.",airsculpt-technologies,stock,['common'],367751986.02773494,USD,5.89,100,1,false,0,USD,-9.244992295839761,615765,,-0.2499,-303.7156704361874,0.0,0.6910651908589706,Health technology,Health Technology,america,1.75
20,NASDAQ,ASTI,"Ascent Solar Technologies, Inc",ascent-solar,stock,['common'],6430557.870689656,USD,2.11,100,1,false,0,USD,-9.051724137931034,114449,,-4.6673,98.56503403021198,0.0,0.5614893899900456,Electronic technology,Electronic Technology,america,
21,NASDAQ,TWG,Top Wealth Group Holding Limited,top-wealth-limited,stock,['common'],3254226.062608696,USD,5.23,100,1,false,0,USD,-9.043478260869557,33812,,-0.0046,,0.0,2.122576068601422,Distribution services,Distribution Services,america,
22,NASDAQ,IPA,ImmunoPrecise Antibodies Ltd.,immunoprecise-antibodies,stock,['common'],121385333.96193768,USD,2.63,100,1,false,0,USD,-8.996539792387551,1500271,,-0.6682,12.240609403729966,0.0,0.7682048299066493,Health technology,Health Technology,america,1.0
23,AMEX,MPU,Mega Matrix Inc.,mega-matrix,stock,['common'],155506616.75675675,USD,2.7,100,1,false,0,USD,-8.783783783783777,470858,,,,0.0,0.28984260062910505,Technology services,Technology Services,america,
24,NYSE,DK,"Delek US Holdings, Inc.",delek-us-holdings,stock,['common'],1361850494.9092376,USD,22.64,100,1,false,0,USD,-8.672851956434041,5224457,,-13.8317,-714.9717181239688,4.11456232351755,2.608201697399385,Energy minerals,Energy Minerals,america,2.076923
25,NASDAQ,GRAN,Grande Group Limited,,stock,['common'],105851562.5,USD,4.25,100,1,false,0,USD,-8.602150537634417,24691,,,,0.0,0.20873859867592892,Commercial services,Commercial Services,america,
26,AMEX,EGG,Enigmatig Limited,enigmatig-limited,stock,['common'],163830420.0,USD,5.85,100,1,false,0,USD,-8.59375000000001,7355,,,,0.0,0.17319575005180565,Commercial services,Commercial Services,america,
27,NASDAQ,FLNC,"Fluence Energy, Inc.",fluence-energy,stock,['common'],1248342298.2673795,USD,6.84,100,1,false,0,USD,-8.556149732620327,5128800,,-0.2657,-40.80551139374668,0.0,1.0452871983031977,Producer manufacturing,Producer Manufacturing,america,1.95
28,NASDAQ,YYAI,Connexa Sports Technologies Inc.,connexa-sports-technologies,stock,['common'],63203498.742616035,USD,4.34,100,1,false,0,USD,-8.438818565400851,203140,,-2.2137,97.53221156740294,0.0,1.4199646441805147,Process industries,Process Industries,america,
29,AMEX,BMNR,"BitMine Immersion Technologies, Inc.",bitmine-immersion-technologies,stock,['common'],8281009558.27353,USD,47.73,100,1,false,0,USD,-8.31732616212064,37027687,,-2.8796,-96.26499454743728,0.0,0.4490573831350541,Finance,Finance,america,1.0
30,NASDAQ,TRON,Tron Inc.,srm-entertainment,stock,['common'],173364291.79999998,USD,5.18,100,1,false,0,USD,-8.156028368794326,1683781,,-0.199,55.89539007092198,0.0,0.7576895580623861,Consumer durables,Consumer Durables,america,
31,NASDAQ,ETHZ,ETHZilla Corporation,180-life-sciences,stock,['common'],740894278.6806883,USD,4.81,100,1,false,0,USD,-8.030592734225635,9028914,,-5.692,80.01846501651671,0.0,0.23251582481749425,Health technology,Health Technology,america,
32,AMEX,AXIL,"AXIL Brands, Inc.",axil-brands,stock,['common'],46881459.549019605,USD,7.05,100,1,false,0,USD,-7.843137254901968,12833,30.519480519480517,0.231,58.110882956878854,0.0,1.3897251521517835,Consumer non-durables,Consumer Non-Durables,america,
33,NASDAQ,PPCB,"Propanc Biopharma, Inc.",propanc-biopharma,stock,['common'],51203836.027272716,USD,4.06,100,1,false,0,USD,-7.7272727272727435,1481302,,-126.4755,99.0129001402921,0.0,0.15250955299173702,Health technology,Health Technology,america,
34,NASDAQ,NRC,National Research Corporation,national-research,stock,['common'],334651659.139313,USD,14.51,100,1,false,0,USD,-7.69720101781171,75299,18.997119664833725,0.7638,-36.51400548582828,3.05343511450382,0.6448262071812156,Health services,Health Services,america,
35,NASDAQ,MARPS,Marine Petroleum Trust,marine-petroleum-trust,stock,['common'],8400000.0,USD,4.2,100,1,false,0,USD,-7.6923076923076845,15838,11.54797910365686,0.3637,-9.188514357053682,8.48008791208791,2.0752368348641888,Miscellaneous,Miscellaneous,america,
36,NASDAQ,WBUY,WEBUY GLOBAL LTD.,webuy-global-ltd,stock,['common'],3364987.9629629627,USD,2.75,100,1,false,0,USD,-7.407407407407414,98276,,-10.7004,9.232491856677525,0.0,1.6382992201591688,Retail trade,Retail Trade,america,
37,NASDAQ,WW,"WW International, Inc.",weightwatchers-international,stock,['common'],309694652.3544342,USD,31.01,100,1,false,0,USD,-7.405195580770379,132526,0.26275385699953907,118.0192,,0.0,0.29626400550831167,Consumer services,Consumer Services,america,1.5
38,NASDAQ,UPLD,"Upland Software, Inc.",upland-software,stock,['common'],75670611.88732395,USD,2.63,100,1,false,0,USD,-7.394366197183097,1250428,,-1.7654,62.50769851551383,0.0,0.8981909299688225,Technology services,Technology Services,america,1.0
39,NASDAQ,DAIC,"CID HoldCo, Inc.",cid-holdco,stock,['common'],117733361.62173913,USD,4.26,100,1,false,0,USD,-7.391304347826084,94351,,-2.4818,-875.9339362957135,0.0,1.5271575423949655,Miscellaneous,Miscellaneous,america,
40,NASDAQ,KPTI,Karyopharm Therapeutics Inc.,karyopharm-therapeutics,stock,['common'],52201093.559999995,USD,6.02,100,1,false,0,USD,-7.384615384615391,88958,,-14.6078,18.017532635170788,0.0,0.2707649189619755,Health technology,Health Technology,america,1.5
41,NASDAQ,SBET,"SharpLink Gaming, Inc.",sharplink-gaming,stock,['common'],3046355421.8079095,USD,18.04,100,1,false,0,USD,-7.344632768361581,25258924,,-11.7186,95.26491366728568,0.0,0.4176788389500707,Commercial services,Commercial Services,america,
42,NYSE,STEM,"Stem, Inc.",stem,stock,['common'],127809822.047966,USD,15.29,100,1,false,0,USD,-7.164541590771098,223728,,-29.3576,65.97608859920356,0.0,0.5741271703178757,Producer manufacturing,Producer Manufacturing,america,2.0
43,NASDAQ,CBRL,"Cracker Barrel Old Country Store, Inc.",cracker-barrel-old-country-store,stock,['common'],1220228902.7109454,USD,54.8,100,1,false,0,USD,-7.150118603863106,4727778,21.2691635940229,2.5765,-4.701139221778369,1.69434090138936,6.492292992484763,Consumer services,Consumer Services,america,2.055556
44,NASDAQ,INTG,The Intergroup Corporation,the-intergroup,stock,['common'],28610500.72167832,USD,13.28,100,1,false,0,USD,-7.132867132867142,3063,,-3.481,45.1992254529998,0.0,0.7275534441805226,Consumer services,Consumer Services,america,
45,NYSE,CVI,CVR Energy Inc.,cvr-energy,stock,['common'],2698241287.2772584,USD,26.84,100,1,false,0,USD,-7.095880927656631,2923391,,-3.3134,-160.87675461159697,1.7307026652821,1.765343176547784,Energy minerals,Energy Minerals,america,2.571429
46,NASDAQ,AENT,Alliance Entertainment Holding Corporation,alliance-entertainment,stock,['common'],254786859.6654275,USD,5.0,100,1,false,0,USD,-7.063197026022302,27691,21.551724137931032,0.232,,0.0,0.7789661419360646,Distribution services,Distribution Services,america,1.0
47,AMEX,FLYX,"flyExclusive, Inc.",flyexclusive,stock,['common'],297280767.64912283,USD,3.71,100,1,false,0,USD,-7.0175438596491295,17372,,-1.1771,-2716.0287081339716,0.0,0.4284622024910593,Transportation,Transportation,america,
48,NASDAQ,RNAZ,"TransCode Therapeutics, Inc.",transcode-therapeutics,stock,['common'],7853293.125370187,USD,9.42,100,1,false,0,USD,-7.008884501480758,11554,,-382.3167,99.44864807129615,0.0,0.6283479897106251,Health technology,Health Technology,america,
49,NASDAQ,ASYS,"Amtech Systems, Inc.",amtech-systems,stock,['common'],77867957.27863249,USD,5.44,100,1,false,0,USD,-7.008547008546996,64263,,-2.2336,-58.55753531624902,0.0,0.8223232554598255,Producer manufacturing,Producer Manufacturing,america,1.5
50,NASDAQ,FSLR,"First Solar, Inc.",first-solar,stock,['common'],20591549071.575275,USD,192.0,100,1,false,0,USD,-6.994768455725634,5222728,16.419237873708695,11.6936,4.446310223476659,0.0,1.2806514748267892,Electronic technology,Electronic Technology,america,1.227273
51,AMEX,VNTG,Vantage Corp,vantage,stock,['common'],168843500.0,USD,5.32,100,1,false,0,USD,-6.993006993006984,2738900,,,,0.0,2.612582423593959,Transportation,Transportation,america,
52,NASDAQ,TAOX,Tao Synergies Inc.,synaptogenix,stock,['common'],22492096.55844156,USD,6.45,100,1,false,0,USD,-6.926406926406919,105010,,-19.966,-437.50067301997524,0.0,0.3071618345936007,Technology services,Technology Services,america,
53,NASDAQ,SNGX,"Soligenix, Inc.",soligenix,stock,['common'],14399513.617728531,USD,3.36,100,1,false,0,USD,-6.9252077562326875,679822,,-3.8537,59.80537360757645,0.0,0.03437490944200926,Health technology,Health Technology,america,1.0
54,NYSE,NBR,Nabors Industries Ltd.,nabors-industries,stock,['common'],527187840.36697245,USD,33.5,100,1,false,0,USD,-6.866833472338056,875743,,-14.0577,17.149255930455283,0.0,1.4614440200303287,Industrial services,Industrial Services,america,2.222222
55,NASDAQ,ATHR,"Aether Holdings, Inc.",aether,stock,['common'],105402087.83,USD,8.71,100,1,false,0,USD,-6.844919786096244,16805,,-0.1656,-219.69111969111967,0.0,0.4205529125885588,Technology services,Technology Services,america,
56,NASDAQ,CHSN,Chanson International Holding,,stock,['common'],13508815.677966103,USD,2.2,100,1,false,0,USD,-6.77966101694914,238848,343.75,0.0064,1180.0,0.0,0.5072501554847039,Consumer non-durables,Consumer Non-Durables,america,
57,NASDAQ,LNZA,"LanzaTech Global, Inc.",,stock,['common'],50366325.25859106,USD,21.71,100,1,false,0,USD,-6.7439862542955336,27822,,-67.572,-36.69134603714044,0.0,0.8335508439050661,Industrial services,Industrial Services,america,2.0
58,NASDAQ,VGAS,"Verde Clean Fuels, Inc.",verde-clean-fuels,stock,['common'],117610998.10600705,USD,2.64,100,1,false,0,USD,-6.713780918727913,4599,,-0.4128,10.880829015544041,0.0,0.5946931491969897,Process industries,Process Industries,america,
59,NASDAQ,NAOV,"NanoVibronix, Inc.",,stock,['common'],4008658.0333951768,USD,5.03,100,1,false,0,USD,-6.679035250463812,40181,,-134.4208,6.075302814859315,0.0,0.6005168979725061,Health technology,Health Technology,america,
60,NASDAQ,AAME,Atlantic American Corporation,atlantic-americanrporation,stock,['common'],65679075.46666666,USD,3.22,100,1,false,0,USD,-6.666666666666665,65427,32.45967741935484,0.0992,,0.579710144927536,1.038799173749232,Finance,Finance,america,
61,NASDAQ,MAMK,MaxsMaking Inc.,,stock,['common'],34912500.0,USD,2.1,100,1,false,0,USD,-6.6666666666666625,17921,,,,0.0,0.12754415756518123,Process industries,Process Industries,america,
62,NASDAQ,BETR,Better Home & Finance Holding Company,better-home-and-finance-company,stock,['common'],256283221.47098216,USD,16.76,100,1,false,0,USD,-6.4732142857142865,51190,,-13.2107,70.18640969510956,0.0,0.7692030281264746,Finance,Finance,america,
63,NASDAQ,ALTS,ALT5 Sigma Corporation,janone,stock,['common'],670675688.377759,USD,5.515,100,1,false,0,USD,-6.36672325976231,6178629,,-0.9904,68.96173493371775,0.0,0.34832793117316835,Industrial services,Industrial Services,america,1.0
64,NASDAQ,SHLS,"Shoals Technologies Group, Inc.",shoals-technologies-group,stock,['common'],964009175.4146341,USD,5.76,100,1,false,0,USD,-6.341463414634155,4236923,45.605700712589076,0.1263,-7.742878013148283,0.0,0.6089182199489374,Electronic technology,Electronic Technology,america,1.447368
65,NASDAQ,RILY,"B. Riley Financial, Inc.",b-riley-financial,stock,['common'],174138243.79655457,USD,5.71,100,1,false,0,USD,-6.316652994257585,1197520,,-25.4206,-812.6700893979105,16.4068908941756,0.8047112351200626,Finance,Finance,america,
66,NASDAQ,LTRN,Lantern Pharma Inc.,lantern-pharma,stock,['common'],45249553.48993289,USD,4.19,100,1,false,0,USD,-6.263982102908264,51449,,-1.7856,-8.467986878872551,0.0,0.4566806262460211,Health technology,Health Technology,america,1.0
67,NASDAQ,AYRO,"AYRO, Inc.",ayro,stock,['common'],3883544.371941273,USD,5.75,100,1,false,0,USD,-6.199021207177812,6015,,-51.8008,53.12585964759877,0.0,0.29344898914994927,Producer manufacturing,Producer Manufacturing,america,
68,NASDAQ,GIBO,GIBO Holdings Limited,,stock,['common'],727652299.9200001,USD,3.64,100,1,false,0,USD,-6.185567010309272,245857,,,,0.0,0.533928242545569,Finance,Finance,america,
69,NASDAQ,SCSC,"ScanSource, Inc.",scansource,stock,['common'],901790679.3957205,USD,39.91,100,1,false,0,USD,-6.160357394780166,751424,14.387166546503243,2.774,-10.174211514798264,0.0,2.6600859314127567,Distribution services,Distribution Services,america,1.5
70,NASDAQ,REAL,"The RealReal, Inc.",the-realreal,stock,['common'],878108016.7315272,USD,7.62,100,1,false,0,USD,-6.157635467980286,6475268,,-1.0597,-14.081171277855544,0.0,1.1367024666019478,Retail trade,Retail Trade,america,1.428571
71,NASDAQ,ARRY,"Array Technologies, Inc.",array-technologies,stock,['common'],1281360924.4938412,USD,8.39,100,1,false,0,USD,-6.047032474804022,7129152,,-1.7516,-1698.1751824817518,0.0,0.5837380164309127,Electronic technology,Electronic Technology,america,1.565217
72,NASDAQ,MAMO,Massimo Group,massimo,stock,['common'],116594660.0,USD,2.8,100,1,false,0,USD,-6.040268456375844,92807,,-0.1507,-145.0388523610281,0.0,4.584103055508906,Finance,Finance,america,
73,NYSE,PBF,PBF Energy Inc.,pbf-energy,stock,['common'],2567352961.262601,USD,22.19,100,1,false,0,USD,-6.014400677678942,4201029,,-8.6012,-243.1862826702181,4.55315544260907,1.5186613488461054,Energy minerals,Energy Minerals,america,2.178571
74,NASDAQ,AQMS,"Aqua Metals, Inc.",aqua-metals,stock,['common'],4864777.864130435,USD,3.46,100,1,false,0,USD,-5.978260869565222,28374,,-101.9277,-112.67725243083086,0.0,0.6098512447851855,Non-energy minerals,Non-Energy Minerals,america,1.0
75,NASDAQ,LIXT,"Lixte Biotechnology Holdings, Inc.",lixte-biotechnology,stock,['common'],15098110.81534091,USD,3.31,100,1,false,0,USD,-5.96590909090909,63213,,-1.2852,29.816513761467895,0.0,0.4322930344012605,Health technology,Health Technology,america,
76,NYSE,DHX,"DHI Group, Inc.",dhi-group,stock,['common'],121466196.31598513,USD,2.53,100,1,false,0,USD,-5.947955390334577,192535,,-0.2062,-457.36568457538993,0.0,2.093839141910387,Commercial services,Commercial Services,america,1.333333
77,NASDAQ,OPXS,"Optex Systems Holdings, Inc.",optex-systems,stock,['common'],71348590.00911577,USD,10.32,100,1,false,0,USD,-5.9252506836827745,19806,13.870967741935484,0.744,20.60301507537688,0.0,0.2839350071822397,Electronic technology,Electronic Technology,america,
78,NASDAQ,DJCO,Daily Journal Corp. (S.C.),daily-journal-corporation,stock,['common'],600819473.809711,USD,436.19,100,1,false,0,USD,-5.786427059484215,45568,6.211541884723558,70.2225,115.36350114241027,0.0,0.670341422798493,Consumer services,Consumer Services,america,
79,NASDAQ,SEDG,"SolarEdge Technologies, Inc.",solaredge-technologies,stock,['common'],1793712603.4051776,USD,30.21,100,1,false,0,USD,-5.770430442919531,4035496,,-29.9599,-233.13577885759398,0.0,0.7204573711797555,Producer manufacturing,Producer Manufacturing,america,2.283333
80,NASDAQ,GAIA,"Gaia, Inc.",gaia-new,stock,['common'],131572855.46043168,USD,5.24,100,1,false,0,USD,-5.7553956834532265,18173,,-0.1989,19.179195449004478,0.0,0.4282559874065922,Commercial services,Commercial Services,america,1.0
81,NASDAQ,HBNC,"Horizon Bancorp, Inc.",horizon-bancorp,stock,['common'],667642016.5143213,USD,15.14,100,1,false,0,USD,-5.72851805728517,1917290,12.865397688647178,1.1768,171.96672059163396,3.98505603985056,12.056456176977349,Finance,Finance,america,1.5
82,NASDAQ,FMFC,Kandal M Venture Limited,kandal-m-venture-limited,stock,['common'],,USD,7.21,100,1,false,0,USD,-5.628272251308896,1007629,,,,,1.5150818934129366,Consumer non-durables,Consumer Non-Durables,america,
83,NASDAQ,MLYS,"Mineralys Therapeutics, Inc.",mineralys_therapeutics,stock,['common'],968572681.3527129,USD,14.61,100,1,false,0,USD,-5.620155038759696,857614,,-3.5659,-32.33012951348944,0.0,0.8476653753225272,Health technology,Health Technology,america,1.125
84,NASDAQ,FFAI,Faraday Future Intelligent Electric Inc.,faraday-future,stock,['common'],214770056.13733906,USD,2.2,100,1,false,0,USD,-5.579399141630897,10361670,,-8.2804,98.54909838179718,0.0,0.7379060472115816,Consumer durables,Consumer Durables,america,
85,NYSE,TSE,Trinseo PLC,trinseo,stock,['common'],79455189.33333333,USD,2.21,100,1,false,0,USD,-5.555555555555551,385384,,-10.9771,13.42161718774648,1.70940170940171,0.9210887654292956,Process industries,Process Industries,america,1.8
86,NASDAQ,DFDV,DeFi Development Corp.,janover,stock,['common'],349558256.6499858,USD,16.61,100,1,false,0,USD,-5.544498151833957,1697536,26.657037393676777,0.6231,,0.0,0.44136830477006456,Finance,Finance,america,1.0
87,NASDAQ,FBRX,"Forte Biosciences, Inc.",forte-biosciences,stock,['common'],138129006.957483,USD,11.11,100,1,false,0,USD,-5.527210884353745,42772,,-7.9924,62.68511774702598,0.0,0.8485211584738046,Health technology,Health Technology,america,1.0
88,NASDAQ,FUSB,"First US Bancshares, Inc.",first-us-bancshares,stock,['common'],67675998.57200322,USD,11.75,100,1,false,0,USD,-5.470635559131132,2023,12.127154505108887,0.9689,-29.184329776348495,2.09171359613838,0.5926989335520919,Finance,Finance,america,
89,NASDAQ,YSXT,"YSX Tech. Co., Ltd",ysx-tech-co-ltd,stock,['common'],56953125.00000001,USD,2.43,100,1,false,0,USD,-5.44747081712061,153382,13.537604456824514,0.1795,,0.0,0.15165700769734805,Finance,Finance,america,
90,NASDAQ,LIVE,Live Ventures Incorporated,live-ventures,stock,['common'],55965572.7362409,USD,18.22,100,1,false,0,USD,-5.3997923156801795,16377,174.02101241642788,0.1047,,0.0,0.21360626380119238,Consumer durables,Consumer Durables,america,
91,AMEX,CIX,CompX International Inc.,compx-international,stock,['common'],315346999.4451017,USD,25.59,100,1,false,0,USD,-5.397412199630317,7505,16.9739984080658,1.5076,-11.810470897923366,4.4362292051756,0.5161942623683722,Producer manufacturing,Producer Manufacturing,america,
92,NASDAQ,GDEV,GDEV Inc.,nexters,stock,['common'],219736706.9789227,USD,12.12,100,1,false,0,USD,-5.386416861826707,4251,,,,0.0,0.6659460475608611,Technology services,Technology Services,america,1.5
93,AMEX,KULR,"KULR Technology Group, Inc.",kulr-technology,stock,['common'],193621231.17102614,USD,4.71,100,1,false,0,USD,-5.231388329979875,1484850,,-0.5602,54.98593812776215,0.0,0.542065799125313,Producer manufacturing,Producer Manufacturing,america,
94,NASDAQ,GCT,GigaCloud Technology Inc,gigacloud-technology,stock,['common'],1115911123.5791137,USD,29.95,100,1,false,0,USD,-5.221518987341779,1266273,9.015653220951235,3.322,19.616880311104705,0.0,0.7298475391313656,Distribution services,Distribution Services,america,1.25
95,NASDAQ,AUUD,Auddia Inc.,auddia,stock,['common'],2720009.184,USD,2.37,100,1,false,0,USD,-5.199999999999996,829114,,-20.9423,84.87819037668233,0.0,0.09546311575203009,Technology services,Technology Services,america,
96,NASDAQ,SNSE,"Sensei Biotherapeutics, Inc.",sensei-biotherapeutics,stock,['common'],9517821.312828245,USD,7.5461,100,1,false,0,USD,-5.187837668048745,6099,,-23.0824,3.9945430648676528,0.0,0.23987823200421624,Health technology,Health Technology,america,1.0
97,AMEX,LPA,Logistic Properties of the Americas,logistic-properties-of-the-americas,stock,['common'],180563392.75581396,USD,5.71,100,1,false,0,USD,-5.1495016611295625,12205,26.41073080481036,0.2162,,0.0,0.8203828677439303,Finance,Finance,america,
98,NASDAQ,NXGL,"NexGel, Inc",nexgel,stock,['common'],23648727.410256412,USD,2.22,100,1,false,0,USD,-5.128205128205114,49680,,-0.4019,29.688593421973415,0.0,0.8068170191619042,Process industries,Process Industries,america,1.0
99,NYSE,PARR,"Par Pacific Holdings, Inc. Common Stock",par-pacific-common-stock,stock,['common'],1531046483.9606302,USD,30.13,100,1,false,0,USD,-5.102362204724412,2284349,,-0.2707,-103.46044204686362,0.0,1.5532136104639054,Energy minerals,Energy Minerals,america,1.5625
100,NASDAQ,RYOJ,"rYojbaba Co., Ltd.",,stock,['common'],,USD,2.42,100,1,false,0,USD,-5.098039215686271,16524,,,,,,Health services,Health Services,america,
101,NASDAQ,HELE,Helen of Troy Limited,helen-of-troy,stock,['common'],531186668.9680066,USD,23.14,100,1,false,0,USD,-5.086136177194415,881261,,-14.5088,-327.16853510365127,0.0,1.3436205995164092,Consumer durables,Consumer Durables,america,1.666667
102,NYSE,LANV,Lanvin Group Holdings Limited,lanvin-limited-redeemable,stock,['common'],262019831.01369864,USD,2.08,100,1,false,0,USD,-5.022831050228305,36263,,-1.8318,-38.762214983713356,0.0,0.205187080507482,Consumer non-durables,Consumer Non-Durables,america,
103,NASDAQ,ESOA,Energy Services of America Corporation,energy-services-of-america,stock,['common'],155349509.8869654,USD,9.33,100,1,false,0,USD,-4.989816700611001,87629,54.46584938704028,0.1713,-88.23973637237403,0.916496945010183,0.3421876989088762,Industrial services,Industrial Services,america,1.0
104,NASDAQ,CLNN,Clene Inc.,clene,stock,['common'],53349632.96797153,USD,5.34,100,1,false,0,USD,-4.982206405693955,237459,,-2.5999,45.17985914899001,0.0,2.338444660876826,Health technology,Health Technology,america,1.0
105,NASDAQ,BRLS,Borealis Foods Inc.,borealis-foods,stock,['common'],62221185.401960775,USD,2.91,100,1,false,0,USD,-4.901960784313722,11350,,-0.9065,16.227705387672124,0.0,0.6243296020242581,Technology services,Technology Services,america,
106,NYSE,OMI,"Owens & Minor, Inc.",owens-and-minor,stock,['common'],392400361.9101123,USD,5.08,100,1,false,0,USD,-4.8689138576778985,1155524,,-15.6222,-2697.6719197707735,0.0,0.44131212909832196,Health technology,Health Technology,america,1.857143
107,NASDAQ,EXOZ,eXoZymes Inc.,exozymes,stock,['common'],78085297.5,USD,9.31,100,1,false,0,USD,-4.854368932038831,7776,,-0.9879,,0.0,6.950303897032535,Process industries,Process Industries,america,
108,AMEX,WYY,WidePoint Corporation,widepoint,stock,['common'],36761166.84556962,USD,3.76,100,1,false,0,USD,-4.810126582278491,42787,,-0.2227,41.37931034482759,0.0,0.2969626344979702,Technology services,Technology Services,america,1.0
109,NASDAQ,CJMB,Callan JMB Inc.,callan-jmb,stock,['common'],,USD,4.7508,100,1,false,0,USD,-4.793587174348703,6971,,,,,1.591915962548527,Transportation,Transportation,america,
