,exchange,name,description,logoid,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,recommendation_mark,sector.tr,sector,market
18,NYSE,JNJ,Johnson & Johnson,johnson-and-johnson,stock,['common'],18880000000.0,USD,174.72,100,1,false,0,USD,0.17199862401101443,8241942,420784962457.5714,18.68663101604278,9.35,35.14880823323648,2.87811030845087,0.9409600712166336,1.62,Health technology,Health Technology,america
19,NYSE,KKR,KKR & Co. Inc.,kkr,stock,['common'],18056173000.0,USD,146.06,100,1,false,0,USD,-0.9494100094941039,2668539,130131977497.5493,70.04603874928065,2.0852,-50.75222597482345,0.481486504814865,0.7455493783253957,1.270833,Finance,Finance,america
20,NASDAQ,BKNG,Booking Holdings Inc. Common Stock,booking,stock,['common'],17595000000.0,USD,5484.77,100,1,false,0,USD,0.676404939866965,179797,177760764632.10446,38.14738514269181,143.7784,0.6681645464596085,0.673651595471299,0.8780749618949154,1.397436,Consumer services,Consumer Services,america
21,NYSE,CRM,"Salesforce, Inc.",salesforce,stock,['common'],17408000000.0,USD,233.37,100,1,false,0,USD,-1.5441083407163636,7544475,223101718851.01978,36.50227581999906,6.3933,14.98534199025197,0.688520440450576,0.8882036405933189,1.237288,Technology services,Technology Services,america
22,NASDAQ,CSCO,"Cisco Systems, Inc.",cisco,stock,['common'],16110000000.0,USD,69.3,100,1,false,0,USD,-1.5625000000000122,39317325,274427887515.46872,26.509065871012165,2.6142,3.0348415576225745,2.30113636363636,1.6453333898219349,1.518519,Electronic technology,Electronic Technology,america
23,NYSE,XOM,Exxon Mobil Corporation,exxon,stock,['common'],15711000000.0,USD,107.38,100,1,false,0,USD,-0.2044609665427499,13683472,457787463917.8327,15.223863668585363,7.0534,-15.554438139022588,3.64312267657993,0.8234162080209646,1.534483,Energy minerals,Energy Minerals,america
24,NASDAQ,UAL,"United Airlines Holdings, Inc.",united-airlines,stock,['common'],15624000000.0,USD,99.14,100,1,false,0,USD,-0.6513678725323235,3879008,32094799318.05431,9.932772940858223,9.9811,13.213175744651885,0.0,0.6903051407588717,1.229167,Transportation,Transportation,america
25,NYSE,IBM,International Business Machines Corporation,international-bus-mach,stock,['common'],15530000000.0,USD,237.11,100,1,false,0,USD,-1.2329737159994918,4556725,220872530432.7024,38.459417374943236,6.1652,-32.04743849748701,2.7866872162286,0.6686905866603248,1.717391,Technology services,Technology Services,america
26,NYSE,APO,"Apollo Global Management, Inc. (New)",apollo,stock,['common'],15176000000.0,USD,140.68,100,1,false,0,USD,-0.1915572898190719,2562737,80472719112.3261,26.543396226415098,5.3,-43.09091494776176,1.3462220645619,0.651278532764629,1.25,Finance,Finance,america
27,NASDAQ,COST,Costco Wholesale Corporation,costco-wholesale,stock,['common'],14850000000.0,USD,975.39,100,1,false,0,USD,-0.3534760177759653,1808737,432563099538.97815,55.3277781874493,17.6293,9.270714533644068,0.488328140164479,0.7723335268219752,1.551282,Retail trade,Retail Trade,america
28,NYSE,AJG,Arthur J. Gallagher & Co.,gallagher,stock,['common'],14326100000.0,USD,293.41,100,1,false,0,USD,-0.5726872246696028,1280156,75230323765.35155,44.22621828979697,6.6343,29.124739679635635,0.84717045069468,0.676282978314829,1.547619,Finance,Finance,america
29,NYSE,KO,Coca-Cola Company (The),coca-cola,stock,['common'],14297000000.0,USD,69.55,100,1,false,0,USD,-1.2915129151291467,10722371,299320069377.65686,24.643021649009672,2.8223,14.708990408063723,2.82429747374397,0.8637798202978012,1.267857,Consumer non-durables,Consumer Non-Durables,america
30,NASDAQ,SNPS,"Synopsys, Inc.",synopsys,stock,['common'],14267199000.0,USD,616.36,100,1,false,0,USD,-0.3572756519068232,954202,114053499385.45451,44.38651322896113,13.8862,51.07325086763057,0.0,0.8751218743600192,1.14,Technology services,Technology Services,america
31,NYSE,CVS,CVS Health Corporation,cvs-health,stock,['common'],14216000000.0,USD,66.73,100,1,false,0,USD,1.2594840667678273,5872715,84635423700.67117,18.617822666145862,3.5842,-36.21738975691354,4.03641881638847,0.6665404495054593,1.327586,Retail trade,Retail Trade,america
32,NYSE,RJF,"Raymond James Financial, Inc.",raymond-james,stock,['common'],13696000000.0,USD,164.67,100,1,false,0,USD,0.5065917968749902,906369,32832557963.20129,16.162339893016636,10.1885,14.989165274705421,1.190185546875,1.0262091969106242,1.733333,Finance,Finance,america
33,NYSE,BMY,Bristol-Myers Squibb Company,bristol-myers-squibb,stock,['common'],13617000000.0,USD,47.81,100,1,false,0,USD,-0.08359456635318525,9410215,97314187901.07315,19.29144978412622,2.4783,,5.141065830721,0.6191493206396191,1.803571,Health technology,Health Technology,america
34,NYSE,PFE,"Pfizer, Inc.",pfizer,stock,['common'],13249000000.0,USD,25.11,100,1,false,0,USD,-0.1987281399046133,32513970,142764166991.07474,13.347863066128003,1.8812,,6.79650238473768,0.5962236092554368,1.6875,Health technology,Health Technology,america
35,NASDAQ,MRX,Marex Group plc,canadian-imperial-bank-of-commerce,stock,['common'],12589500000.0828,USD,35.84,100,1,false,0,USD,0.6176305446378607,1322166,2552944220.568221,13.180347160929687,2.7192,,0.786075238629983,0.809437914111421,1.0625,Technology services,Technology Services,america
36,NASDAQ,QCOM,QUALCOMM Incorporated,qualcomm,stock,['common'],12334000000.0,USD,158.09,100,1,false,0,USD,0.957915575707261,6294845,170579106011.15274,15.24728984221288,10.3684,34.39970964145905,2.19681972028865,0.6558751449707307,1.592105,Electronic technology,Electronic Technology,america
37,NYSE,JEF,Jefferies Financial Group Inc.,jefferies-financial,stock,['common'],12311707000.0,USD,61.7,100,1,false,0,USD,-2.047944118113985,1707444,12727489443.91967,23.386271462684306,2.6383,45.16892263673381,2.38133036989998,1.1055793995862708,1.8,Finance,Finance,america
38,NYSE,GE,GE Aerospace,ge-aerospace,stock,['common'],11859000000.0,USD,269.7,100,1,false,0,USD,0.31243026110242317,4481650,286000472003.555,37.64814271954437,7.1637,70.00973016588746,0.476084207394183,1.0577353349898384,1.263158,Electronic technology,Electronic Technology,america
39,NYSE,HPE,Hewlett Packard Enterprise Company,hewlett-packard-enterprise,stock,['common'],11788000000.0,USD,21.32,100,1,false,0,USD,-1.113172541743963,7800741,27976435390.525047,22.027068912077695,0.9679,-29.44306750255139,2.41187384044527,0.5122282550704292,1.571429,Electronic technology,Electronic Technology,america
40,NASDAQ,MELI,"MercadoLibre, Inc.",mercadolibre,stock,['common'],11522000000.0,USD,2319.8,100,1,false,0,USD,-0.32226184849396294,286250,117607775895.13815,57.285801774037424,40.4952,46.38283105418974,0.0,0.6133589033464218,1.196429,Retail trade,Retail Trade,america
41,NASDAQ,ABNB,"Airbnb, Inc.",airbnb,stock,['common'],11381000000.0,USD,124.64,100,1,false,0,USD,0.07226013649137167,4706944,77455743971.78964,30.07141478479058,4.1448,-43.55978593896809,0.0,0.6196585002550873,1.877778,Consumer services,Consumer Services,america
42,NYSE,ORCL,Oracle Corporation,oracle,stock,['common'],11203000000.0,USD,244.96,100,1,false,0,USD,0.31943648128429897,10285555,688051712955.3771,56.430694095694435,4.3409,17.115877512478086,0.737161110656073,0.9227073728540395,1.430233,Technology services,Technology Services,america
43,NASDAQ,MU,"Micron Technology, Inc.",micron-technology,stock,['common'],10811000000.0,USD,125.29,100,1,false,0,USD,0.8207934336525391,12235942,140215182756.6772,22.614298864682418,5.5403,,0.370161744588396,0.5406748106100308,1.280488,Electronic technology,Electronic Technology,america
44,NASDAQ,HON,Honeywell International Inc.,honeywell,stock,['common'],10677000000.0,USD,218.2,100,1,false,0,USD,-0.7008282515700466,2972363,138534429671.62643,24.807576429391634,8.7957,0.3021940427861197,2.03422226267407,0.9259990042676441,1.52,Electronic technology,Electronic Technology,america
45,NYSE,T,AT&T Inc.,at-and-t,stock,['common'],10571000000.0,USD,28.75,100,1,false,0,USD,1.2323943661971881,24530248,205573587326.14438,16.38923725914947,1.7542,0.7639726578206727,3.90845070422535,0.8065302844210327,1.466667,Communications,Communications,america
46,NASDAQ,TMUS,"T-Mobile US, Inc.",t-mobile,stock,['common'],10501000000.0,USD,250.31,100,1,false,0,USD,-0.21129006538032255,2951696,281703612088.6921,23.605465913484664,10.6039,32.77280410693043,1.31159304736087,0.7319729319678383,1.5,Communications,Communications,america
47,NASDAQ,PYPL,"PayPal Holdings, Inc.",paypal,stock,['common'],10008000000.0,USD,69.38,100,1,false,0,USD,-1.7697862098258532,10695355,66284147826.27608,14.853986469127344,4.6708,13.149224806201543,0.0,0.9044232422276324,1.666667,Commercial services,Commercial Services,america
48,NYSE,MA,Mastercard Incorporated,mastercard,stock,['common'],9909000000.0,USD,583.76,100,1,false,0,USD,1.0140162657899314,2642459,527725971048.44214,39.3785878591232,14.8243,13.273274650039731,0.508738536078907,0.9127737456981571,1.346154,Finance,Finance,america
49,NYSE,SPOT,Spotify Technology S.A.,spotify-technology,stock,['common'],9794604400.00874,USD,698.5,100,1,false,0,USD,0.5035971223021583,1423767,141598013023.64243,167.87233531207193,4.1609,69.44534940544061,0.0,0.6205711688452977,1.464286,Technology services,Technology Services,america
50,NASDAQ,COIN,"Coinbase Global, Inc.",coinbase,stock,['common'],9762402000.0,USD,324.89,100,1,false,0,USD,-0.6482982171799042,9403598,83476638258.35008,31.430423341846605,10.3368,85.9671848013817,0.0,0.6193721763647959,1.736842,Finance,Finance,america
51,NASDAQ,CMCSA,Comcast Corporation,comcast,stock,['common'],9714000000.0,USD,32.9,100,1,false,0,USD,-0.12143290831815165,14579777,121473591484.87553,5.433256816342708,6.0553,61.35848855490713,3.88585306618094,0.5775714530000307,1.633333,Consumer services,Consumer Services,america
52,NYSE,ACN,Accenture plc,accenture,stock,['common'],9637395000.0,USD,246.16,100,1,false,0,USD,0.19537609899055267,4928485,153321406493.43045,19.591394939791638,12.5647,15.009748372982829,2.40963855421687,0.8440478008065104,1.5,Technology services,Technology Services,america
53,NYSE,PG,Procter & Gamble Company (The),procter-and-gamble,stock,['common'],9556000000.0,USD,153.74,100,1,false,0,USD,-1.0745769255517583,6343715,360116215506.83575,23.62795272565202,6.5067,8.1008788689339,2.65529888681552,0.8483394573694685,1.44,Consumer non-durables,Consumer Non-Durables,america
54,NYSE,BLK,"BlackRock, Inc.",blackrock,stock,['common'],9478000000.0,USD,1160.16,100,1,false,0,USD,0.011206606725697538,407645,179654664495.7196,28.04073079535265,41.3741,2.7180214154665037,1.77754023602838,0.7859360735875776,1.25,Finance,Finance,america
55,NASDAQ,AVGO,Broadcom Inc.,broadcom,stock,['common'],9472000000.0,USD,311.23,100,1,false,0,USD,0.6923549775146537,15717613,1463861321557.3533,116.99496278475303,2.6602,14.446738943383252,0.744119835646575,0.8924379865526417,1.180851,Electronic technology,Electronic Technology,america
56,NASDAQ,AAL,"American Airlines Group, Inc.",american-airlines-group,stock,['common'],9380000000.0,USD,12.82,100,1,false,0,USD,-2.2120518688024347,58323116,8459004948.061024,16.482386217536643,0.7778,,0.0,0.866335985231484,1.583333,Transportation,Transportation,america
57,NYSE,WMT,Walmart Inc.,walmart,stock,['common'],9311000000.0,USD,100.85,100,1,false,0,USD,-0.13862758688979165,10858447,804825135124.0083,43.264693264693264,2.331,-0.4186602870813505,0.876324388553322,0.6453909750774447,1.178571,Retail trade,Retail Trade,america
58,NYSE,DE,Deere & Company,deere,stock,['common'],9263000000.0,USD,478.84,100,1,false,0,USD,-6.7570199010787855,5100601,129682822370.182,23.16515647752616,20.6707,-37.75704086456667,1.23262063325155,4.134859830176186,1.66,Producer manufacturing,Producer Manufacturing,america
59,NYSE,NKE,"Nike, Inc.",nike,stock,['common'],9151000000.0,USD,76.39,100,1,false,0,USD,-1.049222797927464,7990497,112820672779.15971,35.37720557588107,2.1593,-42.05243807530258,2.03367875647668,0.8511510836082485,1.657895,Consumer non-durables,Consumer Non-Durables,america
60,NYSE,MDT,Medtronic plc.,medtronic,stock,['common'],8965000000.0,USD,91.98,100,1,false,0,USD,-1.0009686793671215,6873526,117850738236.4611,25.426399447132,3.6175,30.98815946699498,3.02443224625982,1.0129216243602728,1.614286,Health technology,Health Technology,america
61,NYSE,BRO,"Brown & Brown, Inc.",brown-and-brown,stock,['common'],8893000000.0,USD,95.13,100,1,false,0,USD,-0.813262433531437,2597828,31377947138.093525,27.432377876463462,3.4678,-0.18134193028410156,0.604733604420811,0.7222802568440724,1.764706,Finance,Finance,america
62,NYSE,ANET,"Arista Networks, Inc.",arista-networks,stock,['common'],8844400000.0,USD,136.48,100,1,false,0,USD,-1.1086153177306002,7285521,171536977020.17764,53.66889500589854,2.543,31.843633347158857,0.0,0.5912414424428541,1.224138,Electronic technology,Electronic Technology,america
63,NASDAQ,EXPE,"Expedia Group, Inc.",expedia,stock,['common'],8822000000.0,USD,207.2,100,1,false,0,USD,-1.182754673788639,2379571,25633867910.77451,25.353939527428018,8.1723,46.08000858000857,0.381533765738268,0.9008741303814266,1.675676,Consumer services,Consumer Services,america
64,NYSE,MRK,"Merck & Company, Inc.",merck-and-co,stock,['common'],8665000000.0,USD,82.76,100,1,false,0,USD,0.06045218232379564,10217602,206716535602.77408,12.75959359245155,6.4861,20.20645687386486,3.86893966872204,0.9047581755851068,1.519231,Health technology,Health Technology,america
65,NYSE,UBER,"Uber Technologies, Inc.",uber,stock,['common'],8561000000.0,USD,91.4,100,1,false,0,USD,0.6275459649895491,14525102,190607273129.6312,15.50808490421976,5.8937,534.0720817643895,0.0,0.6767790491738147,1.245614,Transportation,Transportation,america
66,NASDAQ,PCAR,PACCAR Inc.,paccar,stock,['common'],8463600000.0,USD,99.69,100,1,false,0,USD,-0.9636399761573603,2214666,52347559207.72323,17.0854185233427,5.8348,-38.17823502611754,1.25173852573018,0.925007461738385,1.761905,Producer manufacturing,Producer Manufacturing,america
67,NASDAQ,NFLX,"Netflix, Inc.",netflix,stock,['common'],8393544000.0,USD,1230.56,100,1,false,0,USD,2.1686426887183994,3904534,522897319903.43713,52.439902668104196,23.4661,46.643877991013696,0.0,1.3094957215966192,1.472222,Technology services,Technology Services,america
68,NYSE,AMP,"Ameriprise Financial, Inc.",ameriprise-financial,stock,['common'],8381000000.0,USD,513.69,100,1,false,0,USD,0.8698896437968944,467390,48426358928.7728,15.982042020179394,32.1417,10.109384153172075,1.18603463849507,1.1517396470584176,1.733333,Finance,Finance,america
69,NASDAQ,AMGN,Amgen Inc.,amgen,stock,['common'],8028000000.0,USD,290.29,100,1,false,0,USD,0.33180105761588374,1932645,156281062149.35745,23.749488668902888,12.223,110.59251218965905,3.20049770158642,0.790291119769335,1.621212,Health technology,Health Technology,america
70,NASDAQ,WDAY,"Workday, Inc.",workday,stock,['common'],7986000000.0,USD,221.92,100,1,false,0,USD,-0.5155332406867825,3272535,59252641945.91617,122.54003313086692,1.811,-67.30515787763356,0.0,0.86939864531473,1.357143,Technology services,Technology Services,america
71,NASDAQ,PEP,"PepsiCo, Inc.",pepsico,stock,['common'],7973000000.0,USD,148.62,100,1,false,0,USD,-0.4887847338466621,6892466,203472272258.68323,27.09571558796718,5.485,-20.436907991122585,3.67425510545698,0.9497947131071834,1.770833,Consumer non-durables,Consumer Non-Durables,america
72,NYSE,GEV,GE Vernova Inc.,ge-verona,stock,['common'],7892000000.0,USD,625.27,100,1,false,0,USD,-1.4251706578802106,2534437,170213461051.05405,149.61833887679165,4.1791,-3.2257317525009155,0.118238716085195,1.0469075391815248,1.444444,Producer manufacturing,Producer Manufacturing,america
73,NYSE,DELL,Dell Technologies Inc.,dell,stock,['common'],7853000000.0,USD,138.86,100,1,false,0,USD,-0.20123616501363573,3813770,94265035343.55515,22.13966836734694,6.272,28.1045751633987,1.3942791433089,0.7688218495655108,1.259259,Electronic technology,Electronic Technology,america
74,NASDAQ,ADP,"Automatic Data Processing, Inc.",automatic-data-processing,stock,['common'],7846600000.0,USD,301.68,100,1,false,0,USD,-1.0723069355632011,1074401,122193422943.41054,30.22058381583956,9.9826,9.671182008942795,1.97409411378915,0.6577978327834648,1.911765,Technology services,Technology Services,america
75,NASDAQ,ZM,"Zoom Communications, Inc.",zoom-video-communications,stock,['common'],7810848000.0,USD,71.86,100,1,false,0,USD,-0.7321453239397723,1932732,21741072495.547447,21.576987749219313,3.3304,23.852733358125697,0.0,0.7692764503011142,1.661765,Technology services,Technology Services,america
76,NASDAQ,DASH,"DoorDash, Inc.",doordash,stock,['common'],7749000000.0,USD,247.44,100,1,false,0,USD,-2.659323367427219,3433584,105705085380.8403,137.66551685768331,1.7974,,0.0,0.7428961683311555,1.386364,Transportation,Transportation,america
77,NASDAQ,RIVN,"Rivian Automotive, Inc.",rivian,stock,['common'],7508000000.0,USD,12.06,100,1,false,0,USD,-1.791530944625398,38053207,14634013533.2443,,-3.2344,45.634853934850575,0.0,0.8955169343089034,1.833333,Consumer durables,Consumer Durables,america
78,NASDAQ,REGN,"Regeneron Pharmaceuticals, Inc.",regeneron-pharmaceuticals,stock,['common'],7489400000.0,USD,565.97,100,1,false,0,USD,0.7871071142373917,976320,59985711083.19468,14.260625485038148,39.6876,5.100976129063016,0.313418217433888,0.8800488988166412,1.344828,Health technology,Health Technology,america
79,NYSE,XYZ,"Block, Inc.",block,stock,['common'],7443154000.0,USD,76.04,100,1,false,0,USD,-1.1825860948667921,6560309,46352915671.10384,16.266284467452458,4.6747,264.04485631960125,0.0,0.6703116072618385,1.5,Commercial services,Commercial Services,america
80,NYSE,ABT,Abbott Laboratories,abbott,stock,['common'],7282000000.0,USD,129.28,100,1,false,0,USD,-0.09273570324575311,9688357,225006526886.7264,16.16727527387324,7.9964,152.38771580974026,1.79289026275116,1.683278087603852,1.435484,Health technology,Health Technology,america
81,NYSE,BG,Bunge Limited,bunge,stock,['common'],7159000000.0,USD,82.1,100,1,false,0,USD,-1.3695338779432973,1989501,16425090740.494953,8.20007790573406,10.0121,13.464415231187674,3.29168668909178,0.9227441167149435,1.454545,Process industries,Process Industries,america
82,NASDAQ,GRAB,Grab Holdings Limited,grab,stock,['common'],7157000000.0,USD,5.13,100,1,false,0,USD,0.19531249999999584,21178123,20909879533.089844,193.58490566037736,0.0265,,0.0,0.6018095676043262,1.241379,Transportation,Transportation,america
83,NYSE,LYV,"Live Nation Entertainment, Inc.",live-nation,stock,['common'],7069600000.0,USD,161.6,100,1,false,0,USD,1.7183861018442688,3654101,37483135615.806625,70.19067888633107,2.3023,120.10516252390056,0.0,1.5240793713926113,1.3125,Consumer services,Consumer Services,america
84,NYSE,CPNG,"Coupang, Inc.",coupang,stock,['common'],6889000000.00005,USD,28.33,100,1,false,0,USD,-0.5092186128182726,8424603,51647435786.56972,142.64853977844913,0.1986,-65.78221915920055,0.0,0.6547437941410889,1.333333,Retail trade,Retail Trade,america
85,NASDAQ,AMAT,"Applied Materials, Inc.",applied-materials,stock,['common'],6747000000.0,USD,188.24,100,1,false,0,USD,-0.9419565331789675,10990967,151062254351.816,22.911113545356066,8.2161,-5.589198506176383,0.873546282165974,1.6723729788510753,1.385714,Producer manufacturing,Producer Manufacturing,america
86,NYSE,NEM,Newmont Corporation,newmont,stock,['common'],6655000000.0,USD,68.48,100,1,false,0,USD,-0.11668611435238958,5387285,75221833258.56708,12.294655200272897,5.5699,,1.4585764294049,0.5864762466225649,1.444444,Non-energy minerals,Non-Energy Minerals,america
87,NASDAQ,GILD,"Gilead Sciences, Inc.",gilead,stock,['common'],6523000000.0,USD,119.02,100,1,false,0,USD,-0.9322457133344471,5461711,147680834674.12653,23.675206874602164,5.0272,514.4219017355169,2.59697020143166,0.7442526672827039,1.326923,Health technology,Health Technology,america
88,NYSE,ABBV,AbbVie Inc.,abbvie,stock,['common'],6467000000.0,USD,204.68,100,1,false,0,USD,1.5932893234724812,4635784,361579140203.76294,97.40636748679388,2.1013,-29.71770687002474,3.21139623765325,0.8860465102055295,1.45,Health technology,Health Technology,america
89,NYSE,TMO,Thermo Fisher Scientific Inc,thermo-fisher-scientific,stock,['common'],6393000000.0,USD,485.04,100,1,false,0,USD,0.05156872047690752,1955358,183156986680.0592,28.074480954337872,17.2769,7.168821179564793,0.338290806328513,0.895216818900441,1.285714,Health technology,Health Technology,america
90,NASDAQ,VRTX,Vertex Pharmaceuticals Incorporated,vertex-pharmaceutical,stock,['common'],6392600000.0,USD,390.3,100,1,false,0,USD,-1.4194786825621348,1703775,100069276242.12593,27.89790068833406,13.9903,,0.0,0.47929900352843285,1.441176,Health technology,Health Technology,america
91,NASDAQ,LRCX,Lam Research Corporation,lam-research,stock,['common'],6390659000.0,USD,107.38,100,1,false,0,USD,0.5995877833989138,11163750,135902377218.66164,25.822431704501728,4.1584,43.358499672492854,0.861907438635938,0.8596978168430702,1.290323,Producer manufacturing,Producer Manufacturing,america
92,NYSE,GME,GameStop Corporation,gamestop,stock,['common'],6389300000.0,USD,22.89,100,1,false,0,USD,-0.564726324934835,4779925,10239528195.362293,49.63139635732871,0.4612,465.8895705521472,0.0,0.7806391209094726,2.75,Retail trade,Retail Trade,america
93,NYSE,UPS,"United Parcel Service, Inc.",united-parcel,stock,['common'],6286000000.0,USD,88.55,100,1,false,0,USD,0.419596280335666,12487178,75052286983.41798,13.164545670789725,6.7264,9.782928023502532,7.41664776593332,1.3246799700179135,1.632353,Transportation,Transportation,america
94,NASDAQ,INTU,Intuit Inc.,intuit,stock,['common'],6174000000.0,USD,710.64,100,1,false,0,USD,-0.15034213373425273,1241082,198230895780.451,57.82732525022378,12.289,13.566213843452546,0.584507734892021,0.7208526153023704,1.308824,Technology services,Technology Services,america
95,NYSE,NOW,"ServiceNow, Inc.",servicenow,stock,['common'],6141000000.0,USD,850.86,100,1,false,0,USD,-1.3912952779403494,1788263,176978877497.58652,107.0924217442197,7.9451,43.675292500768556,0.0,0.887879320191011,1.184783,Technology services,Technology Services,america
96,NYSE,VEEV,Veeva Systems Inc.,veeva-systems,stock,['common'],6068417000.0,USD,274.98,100,1,false,0,USD,-1.5044057597249045,681951,44935102615.76058,58.269585302282216,4.7191,39.17364633714758,0.0,0.6664332354003499,1.483871,Technology services,Technology Services,america
97,NASDAQ,PLTR,Palantir Technologies Inc.,palantir,stock,['common'],6009437000.0,USD,181.02,100,1,false,0,USD,-1.8169984270759851,53472266,429441785420.5348,601.5952143569292,0.3009,77.10417892878164,0.0,0.7545498045972389,1.913793,Technology services,Technology Services,america
