,exchange,name,description,logoid,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,recommendation_mark,sector.tr,sector,market
11,NASDAQ,TSLA,"Tesla, Inc.",tesla,stock,['common'],37341000000.0,USD,340.84,100,1,false,0,USD,0.5338760581659447,80689250,1099362024548.0253,197.38244151030807,1.7268,-51.50391776897801,0.0,0.9792100238719036,1.803922,Consumer durables,Consumer Durables,america
12,NYSE,GM,General Motors Company,general-motors,stock,['common'],32282000000.0,USD,54.16,100,1,false,0,USD,0.2777263469727802,6782198,51564533119.53638,8.585650423258615,6.3082,-29.071937754390703,0.944269579707462,0.8823969510601575,1.612903,Consumer durables,Consumer Durables,america
13,NYSE,BA,Boeing Company (The),boeing,stock,['common'],22967000000.0,USD,232.61,100,1,false,0,USD,2.942998760842629,7402121,175889851276.1242,,-16.5217,-193.5677606211908,0.0,0.9783541428668707,1.327586,Electronic technology,Electronic Technology,america
14,NYSE,V,Visa Inc.,visa,stock,['common'],22915000000.0,USD,336.74,100,1,false,0,USD,0.25007442691278114,5684596,648763563163.3749,33.24152772430677,10.1301,10.047581801590416,0.68175052098839,0.7288495646567691,1.302326,Finance,Finance,america
15,NYSE,BN,Brookfield Corporation,brookfield,stock,['common'],22903853638.249996,USD,65.56,100,1,false,0,USD,1.769636758770569,3000284,108097010522.37924,148.51580472301103,0.44143449999999995,-22.726337157888167,0.534897406989853,1.1267932954784117,1.363636,Finance,Finance,america
16,NASDAQ,INTC,Intel Corporation,intel,stock,['common'],21206000000.0,USD,21.81,100,1,false,0,USD,5.617433414043584,134479864,95462368236.18886,,-4.7628,-2174.3902439024387,2.42130750605327,1.3987746833716674,2.045455,Electronic technology,Electronic Technology,america
17,NYSE,SYF,Synchrony Financial,synchrony,stock,['common'],19457000000.0,USD,72.36,100,1,false,0,USD,3.9655172413793185,4516576,26922084172.448277,8.792544078155949,8.2297,14.264887605348282,1.50862068965517,1.209535991077355,1.44,Finance,Finance,america
18,NYSE,JNJ,Johnson & Johnson,johnson-and-johnson,stock,['common'],18880000000.0,USD,172.78,100,1,false,0,USD,-0.5983201012541665,7917437,416112807006.58453,18.47914438502674,9.35,35.14880823323648,2.88804510413071,0.9033298812755528,1.62,Health technology,Health Technology,america
19,NYSE,KKR,KKR & Co. Inc.,kkr,stock,['common'],18056173000.0,USD,147.24,100,1,false,0,USD,4.0050858232676525,3026889,131183297861.11127,70.61193170918857,2.0852,-50.75222597482345,0.501518683336865,0.8590360898353686,1.270833,Finance,Finance,america
20,NASDAQ,BKNG,Booking Holdings Inc. Common Stock,booking,stock,['common'],17595000000.0,USD,5461.54,100,1,false,0,USD,1.8136738593465995,144561,177007885543.20166,37.98581706292461,143.7784,0.6681645464596085,0.68415901570583,0.6001778600004317,1.397436,Consumer services,Consumer Services,america
21,NYSE,CRM,"Salesforce, Inc.",salesforce,stock,['common'],17408000000.0,USD,231.66,100,1,false,0,USD,-0.4383702939659662,13183187,221466953028.69464,36.23480831495472,6.3933,14.98534199025197,0.701392470345539,1.8669427808918462,1.237288,Technology services,Technology Services,america
22,NASDAQ,CSCO,"Cisco Systems, Inc.",cisco,stock,['common'],17147000000.0,USD,71.38,100,1,false,0,USD,1.0046695910570167,21940131,282664670688.7718,29.254098360655735,2.44,-17.800835466918205,2.29234470072166,1.0462295661355765,1.518519,Electronic technology,Electronic Technology,america
23,NYSE,XOM,Exxon Mobil Corporation,exxon,stock,['common'],15711000000.0,USD,106.13,100,1,false,0,USD,0.2834734952281935,14113210,452458419400.2212,15.046644171605182,7.0534,-15.554438139022588,3.70405367098176,0.8656685707064017,1.516667,Energy minerals,Energy Minerals,america
24,NASDAQ,UAL,"United Airlines Holdings, Inc.",united-airlines,stock,['common'],15624000000.0,USD,98.47,100,1,false,0,USD,10.231725064368074,11546055,31877899179.31233,9.86564607107433,9.9811,13.213175744651885,0.0,2.3853113532325807,1.229167,Transportation,Transportation,america
25,NYSE,IBM,International Business Machines Corporation,international-bus-mach,stock,['common'],15530000000.0,USD,234.77,100,1,false,0,USD,-0.6474820143884896,8800597,218692771529.70074,38.07986764419646,6.1652,-32.04743849748701,2.8311468472281,1.4188699644718104,1.717391,Technology services,Technology Services,america
26,NYSE,APO,"Apollo Global Management, Inc. (New)",apollo,stock,['common'],15176000000.0,USD,144.6,100,1,false,0,USD,1.7450042217844002,2913946,82715062807.07993,27.28301886792453,5.3,-43.09091494776176,1.33513931888545,0.8202315291358169,1.25,Finance,Finance,america
27,NASDAQ,COST,Costco Wholesale Corporation,costco-wholesale,stock,['common'],14850000000.0,USD,991.25,100,1,false,0,USD,0.25385844610312025,1589454,439596652496.06696,56.227416857163924,17.6293,9.270714533644068,0.483443574650565,0.6838541682128585,1.551282,Retail trade,Retail Trade,america
28,NYSE,AJG,Arthur J. Gallagher & Co.,gallagher,stock,['common'],14326100000.0,USD,290.65,100,1,false,0,USD,0.5987816696663303,1275915,74522661689.05353,43.81019851378442,6.6343,29.124739679635635,0.865291430153676,0.5471979838442327,1.525,Finance,Finance,america
29,NYSE,KO,Coca-Cola Company (The),coca-cola,stock,['common'],14297000000.0,USD,70.71,100,1,false,0,USD,-0.05653710247350707,11065044,304312327543.7813,25.054033943946425,2.8223,14.708990408063723,2.81272084805654,0.8552152534612197,1.267857,Consumer non-durables,Consumer Non-Durables,america
30,NASDAQ,SNPS,"Synopsys, Inc.",synopsys,stock,['common'],14267199000.0,USD,625.8,100,1,false,0,USD,1.5711225086022123,1168486,115800309080.33565,45.066324840489116,13.8862,51.07325086763057,0.0,0.8385054947704544,1.14,Technology services,Technology Services,america
31,NYSE,CVS,CVS Health Corporation,cvs-health,stock,['common'],14216000000.0,USD,65.51,100,1,false,0,USD,0.9710234278668459,4868675,83088059996.26819,18.277439875006976,3.5842,-36.21738975691354,4.09987669543773,0.4684885264514405,1.333333,Retail trade,Retail Trade,america
32,NYSE,RJF,"Raymond James Financial, Inc.",raymond-james,stock,['common'],13696000000.0,USD,168.37,100,1,false,0,USD,2.091923356779055,649538,33570279021.345207,16.525494429994602,10.1885,14.989165274705421,1.18239146252729,0.7590352927840943,1.733333,Finance,Finance,america
33,NYSE,BMY,Bristol-Myers Squibb Company,bristol-myers-squibb,stock,['common'],13617000000.0,USD,46.55,100,1,false,0,USD,1.3498802525582352,10293264,94749542383.49553,18.783036759068715,2.4783,,5.35597648595689,0.6549932716487143,1.803571,Health technology,Health Technology,america
34,NYSE,PFE,"Pfizer, Inc.",pfizer,stock,['common'],13249000000.0,USD,24.65,100,1,false,0,USD,0.28478437754271885,34412629,140148814286.27136,13.103338294705507,1.8812,,6.95687550854353,0.6315494691978059,1.708333,Health technology,Health Technology,america
35,NASDAQ,QCOM,QUALCOMM Incorporated,qualcomm,stock,['common'],12334000000.0,USD,153.73,100,1,false,0,USD,3.892680948840975,9307660,165874671368.26657,14.82678137417538,10.3684,34.39970964145905,2.32479556666892,0.9000854009943774,1.576923,Electronic technology,Electronic Technology,america
36,NYSE,JEF,Jefferies Financial Group Inc.,jefferies-financial,stock,['common'],12311707000.0,USD,61.23,100,1,false,0,USD,3.9735099337748285,1249277,12630537273.999998,23.208126445059317,2.6383,45.16892263673381,2.54712175241977,0.8470042089961878,1.8,Finance,Finance,america
37,NYSE,GE,GE Aerospace,ge-aerospace,stock,['common'],11859000000.0,USD,279.63,100,1,false,0,USD,1.6097383720930256,3631266,296530663295.94885,39.03429791867331,7.1637,70.00973016588746,0.465116279069767,0.9086858624817797,1.263158,Electronic technology,Electronic Technology,america
38,NYSE,HPE,Hewlett Packard Enterprise Company,hewlett-packard-enterprise,stock,['common'],11788000000.0,USD,21.32,100,1,false,0,USD,3.5454103933948535,17058197,27976436291.71831,22.027068912077695,0.9679,-29.44306750255139,2.52549781447305,1.1268088266649674,1.571429,Electronic technology,Electronic Technology,america
39,NASDAQ,MELI,"MercadoLibre, Inc.",mercadolibre,stock,['common'],11522000000.0,USD,2350.83,100,1,false,0,USD,2.5649639622345144,408710,119180915043.59944,58.05206542997689,40.4952,46.38283105418974,0.0,0.92236232719388,1.196429,Retail trade,Retail Trade,america
40,NASDAQ,ABNB,"Airbnb, Inc.",airbnb,stock,['common'],11381000000.0,USD,121.61,100,1,false,0,USD,2.797971259509723,6290942,75572793939.14235,29.34037830534646,4.1448,-43.55978593896809,0.0,0.8910325549273308,1.877778,Consumer services,Consumer Services,america
41,NYSE,ORCL,Oracle Corporation,oracle,stock,['common'],11203000000.0,USD,253.86,100,1,false,0,USD,0.46699382618331753,10001712,713050326695.1486,58.48096016955009,4.3409,17.115877512478086,0.712363463669463,0.9603610277921812,1.430233,Technology services,Technology Services,america
42,NASDAQ,MRX,Marex Group plc,canadian-imperial-bank-of-commerce,stock,['common'],10880100000.1394,USD,34.48,100,1,false,0,USD,-1.4575593026579168,1475573,2456069295.860531,12.680200058840835,2.7192,,0.800228636753358,0.9964531938003216,1.0625,Technology services,Technology Services,america
43,NASDAQ,MU,"Micron Technology, Inc.",micron-technology,stock,['common'],10811000000.0,USD,127.75,100,1,false,0,USD,3.2573553184610424,25990339,142968235755.45386,23.05831814161688,5.5403,,0.371807306821856,1.2093458442367886,1.280488,Electronic technology,Electronic Technology,america
44,NASDAQ,HON,Honeywell International Inc.,honeywell,stock,['common'],10677000000.0,USD,217.01,100,1,false,0,USD,0.2587202587202598,4350615,137778897376.41562,24.67228304739816,8.7957,0.3021940427861197,2.06514206514206,1.3332810107280875,1.52,Electronic technology,Electronic Technology,america
45,NYSE,T,AT&T Inc.,at-and-t,stock,['common'],10571000000.0,USD,28.48,100,1,false,0,USD,1.208244491826581,30756695,203642981520.61407,16.235320944020067,1.7542,0.7639726578206727,3.94456289978678,0.9879939475848487,1.466667,Communications,Communications,america
46,NASDAQ,TMUS,"T-Mobile US, Inc.",t-mobile,stock,['common'],10501000000.0,USD,252.28,100,1,false,0,USD,1.3701932735966555,4620956,283920685953.22455,23.7912466168108,10.6039,32.77280410693043,1.32197532848475,1.1458304998286197,1.5,Communications,Communications,america
47,NASDAQ,PYPL,"PayPal Holdings, Inc.",paypal,stock,['common'],10008000000.0,USD,67.97,100,1,false,0,USD,1.3267740011926068,9756871,64937068692.87477,14.552110987411151,4.6708,13.149224806201543,0.0,0.6104313237631344,1.666667,Commercial services,Commercial Services,america
48,NYSE,MA,Mastercard Incorporated,mastercard,stock,['common'],9909000000.0,USD,574.18,100,1,false,0,USD,0.10286092853779147,2593996,519065539677.57556,38.73235161188049,14.8243,13.273274650039731,0.512561237120591,0.8874362372317137,1.365854,Finance,Finance,america
49,NYSE,SPOT,Spotify Technology S.A.,spotify-technology,stock,['common'],9794604400.00874,USD,689.35,100,1,false,0,USD,0.017410733717337395,1142136,139743146043.69833,165.6732918359009,4.1609,69.44534940544061,0.0,0.30230602118976396,1.464286,Technology services,Technology Services,america
50,NASDAQ,COIN,"Coinbase Global, Inc.",coinbase,stock,['common'],9762402000.0,USD,322.62,100,1,false,0,USD,0.9386146048432513,9985634,82893384897.18208,31.210819596006502,10.3368,85.9671848013817,0.0,0.6798765267382375,1.723684,Finance,Finance,america
51,NASDAQ,CMCSA,Comcast Corporation,comcast,stock,['common'],9714000000.0,USD,32.1,100,1,false,0,USD,2.1967526265520574,19949708,118519830707.22064,5.301141149076017,6.0553,61.35848855490713,4.075135307227,0.7353324209720974,1.633333,Consumer services,Consumer Services,america
52,NYSE,ACN,Accenture plc,accenture,stock,['common'],9637395000.0,USD,237.87,100,1,false,0,USD,-0.3101295000209585,4832539,148157962882.58292,18.931609986708796,12.5647,15.009748372982829,2.48103600016764,0.8622515201197654,1.5,Technology services,Technology Services,america
53,NYSE,PG,Procter & Gamble Company (The),procter-and-gamble,stock,['common'],9556000000.0,USD,155.09,100,1,false,0,USD,0.07097690024520174,6938336,363278398642.92065,23.83543117094687,6.5067,8.1008788689339,2.66266615047103,0.8497002312620658,1.44,Consumer non-durables,Consumer Non-Durables,america
54,NYSE,BLK,"BlackRock, Inc.",blackrock,stock,['common'],9478000000.0,USD,1159.61,100,1,false,0,USD,2.808684936121908,669217,179569499168.22665,28.027437454832853,41.3741,2.7180214154665037,1.8281276320339,1.4115056725605164,1.25,Finance,Finance,america
55,NASDAQ,AVGO,Broadcom Inc.,broadcom,stock,['common'],9472000000.0,USD,312.83,100,1,false,0,USD,2.938466600855547,17623834,1471386863256.702,117.59642132170512,2.6602,14.446738943383252,0.756827903915762,0.9952757108259271,1.180851,Electronic technology,Electronic Technology,america
56,NASDAQ,AAL,"American Airlines Group, Inc.",american-airlines-group,stock,['common'],9380000000.0,USD,12.98,100,1,false,0,USD,12.08981001727116,114968165,8564577720.877375,16.688094625867834,0.7778,,0.0,1.802762766667359,1.58,Transportation,Transportation,america
57,NYSE,WMT,Walmart Inc.,walmart,stock,['common'],9311000000.0,USD,103.62,100,1,false,0,USD,-0.30786992495669924,17919311,826930912350.422,44.453024453024454,2.331,-0.4186602870813505,0.851534686808429,1.128230768480556,1.178571,Retail trade,Retail Trade,america
58,NYSE,DE,Deere & Company,deere,stock,['common'],9263000000.0,USD,505.85,100,1,false,0,USD,-0.2228884768629917,1286286,136997869694.08806,24.471836947950482,20.6707,-37.75704086456667,1.24856996331216,1.1227806227061656,1.66,Producer manufacturing,Producer Manufacturing,america
59,NYSE,NKE,"Nike, Inc.",nike,stock,['common'],9151000000.0,USD,74.9,100,1,false,0,USD,1.188867873547703,6399721,110620085638.47609,34.687167137498264,2.1593,-42.05243807530258,2.12104836530667,0.6305536835724357,1.657895,Consumer non-durables,Consumer Non-Durables,america
60,NYSE,MDT,Medtronic plc.,medtronic,stock,['common'],8965000000.0,USD,92.08,100,1,false,0,USD,-0.711667026094454,5445260,117978857350.94241,25.454042847270212,3.6175,30.98815946699498,3.0299762777658,0.8260773977386252,1.614286,Health technology,Health Technology,america
61,NYSE,BRO,"Brown & Brown, Inc.",brown-and-brown,stock,['common'],8893000000.0,USD,94.76,100,1,false,0,USD,0.16913319238901775,2643034,31255903598.781826,27.32568198858066,3.4678,-0.18134193028410156,0.613107822410148,0.5423234174167992,1.75,Finance,Finance,america
62,NYSE,ANET,"Arista Networks, Inc.",arista-networks,stock,['common'],8844400000.0,USD,141.25,100,1,false,0,USD,2.6153287322920407,7460900,177532223725.56302,55.544632324026736,2.543,31.843633347158857,0.0,0.5904317593076353,1.224138,Electronic technology,Electronic Technology,america
63,NASDAQ,EXPE,"Expedia Group, Inc.",expedia,stock,['common'],8822000000.0,USD,203.19,100,1,false,0,USD,5.482012147640556,2431519,25137769956.068836,24.86325758966264,8.1723,46.08000858000857,0.41530395057883,0.9794090079145619,1.675676,Consumer services,Consumer Services,america
64,NYSE,MRK,"Merck & Company, Inc.",merck-and-co,stock,['common'],8665000000.0,USD,80.3,100,1,false,0,USD,0.33737348494314134,7857110,200571988151.5569,12.3803209941259,6.4861,20.20645687386486,3.99850056228914,0.5823853569868858,1.519231,Health technology,Health Technology,america
65,NYSE,UBER,"Uber Technologies, Inc.",uber,stock,['common'],8561000000.0,USD,91.73,100,1,false,0,USD,1.269595937293007,12530490,191295461325.83167,15.564076895668256,5.8937,534.0720817643895,0.0,0.5518769990114698,1.245614,Transportation,Transportation,america
66,NASDAQ,PCAR,PACCAR Inc.,paccar,stock,['common'],8463600000.0,USD,98.95,100,1,false,0,USD,1.8528049408131724,2569029,51958981608.24241,16.958593267978337,5.8348,-38.17823502611754,1.29696345856922,0.9855912709748447,1.761905,Producer manufacturing,Producer Manufacturing,america
67,NASDAQ,NFLX,"Netflix, Inc.",netflix,stock,['common'],8393544000.0,USD,1225.28,100,1,false,0,USD,0.5721039801035884,2282623,520653759356.4882,52.21489723473436,23.4661,46.643877991013696,0.0,0.7496957942739304,1.472222,Technology services,Technology Services,america
68,NYSE,AMP,"Ameriprise Financial, Inc.",ameriprise-financial,stock,['common'],8381000000.0,USD,517.0,100,1,false,0,USD,2.0428303562617236,371357,48738396279.178925,16.085023505290636,32.1417,10.109384153172075,1.19214447843679,0.9365373310336671,1.733333,Finance,Finance,america
69,NASDAQ,AMGN,Amgen Inc.,amgen,stock,['common'],8028000000.0,USD,284.98,100,1,false,0,USD,-0.03858430671014655,2200356,153422365862.24225,23.315061768796532,12.223,110.59251218965905,3.24809709214634,0.9392621522245534,1.621212,Health technology,Health Technology,america
70,NASDAQ,WDAY,"Workday, Inc.",workday,stock,['common'],7986000000.0,USD,214.6,100,1,false,0,USD,0.4258505311432433,4288872,57298200654.776535,118.49806736609608,1.811,-67.30515787763356,0.0,1.3127469853054876,1.365854,Technology services,Technology Services,america
71,NASDAQ,PEP,"PepsiCo, Inc.",pepsico,stock,['common'],7973000000.0,USD,146.87,100,1,false,0,USD,1.380548077586802,7670149,201076371942.73337,26.776663628076573,5.485,-20.436907991122585,3.78787878787879,1.0258032244314352,1.770833,Consumer non-durables,Consumer Non-Durables,america
72,NYSE,GEV,GE Vernova Inc.,ge-verona,stock,['common'],7892000000.0,USD,657.44,100,1,false,0,USD,1.0264921015428212,1804875,178970908477.05353,157.31616855303776,4.1791,-3.2257317525009155,0.115249861700166,0.7546412711664883,1.458333,Producer manufacturing,Producer Manufacturing,america
73,NYSE,DELL,Dell Technologies Inc.,dell,stock,['common'],7853000000.0,USD,141.64,100,1,false,0,USD,2.400231347599764,4859427,96152242342.36612,22.5829081632653,6.272,28.1045751633987,1.40254482359746,1.04504285148661,1.25,Electronic technology,Electronic Technology,america
74,NASDAQ,ADP,"Automatic Data Processing, Inc.",automatic-data-processing,stock,['common'],7846600000.0,USD,299.63,100,1,false,0,USD,-1.3466350586066216,1280112,121363080078.25258,30.015226494099736,9.9826,9.671182008942795,1.98208876596866,0.7139251578542827,1.911765,Technology services,Technology Services,america
75,NASDAQ,ZM,"Zoom Communications, Inc.",zoom-video-communications,stock,['common'],7810848000.0,USD,69.96,100,1,false,0,USD,0.27232334814389814,3090747,21166231163.90024,21.00648570742253,3.3304,23.852733358125697,0.0,1.2920854687305607,1.661765,Technology services,Technology Services,america
76,NASDAQ,DASH,"DoorDash, Inc.",doordash,stock,['common'],7749000000.0,USD,264.32,100,1,false,0,USD,3.21371392869695,2905022,112916133623.26308,147.05685990875708,1.7974,,0.0,0.6621453913479838,1.4,Transportation,Transportation,america
77,NASDAQ,RIVN,"Rivian Automotive, Inc.",rivian,stock,['common'],7508000000.0,USD,11.97,100,1,false,0,USD,0.3352891869237295,33627289,14524805164.61693,,-3.2344,45.634853934850575,0.0,0.7595229604378987,1.83871,Consumer durables,Consumer Durables,america
78,NASDAQ,REGN,"Regeneron Pharmaceuticals, Inc.",regeneron-pharmaceuticals,stock,['common'],7489400000.0,USD,556.555,100,1,false,0,USD,1.944352859288547,766066,58987840887.84278,14.023397736320662,39.6876,5.100976129063016,0.322379748690332,0.7219203537896564,1.357143,Health technology,Health Technology,america
79,NYSE,XYZ,"Block, Inc.",block,stock,['common'],7443154000.0,USD,74.54,100,1,false,0,USD,2.067643434205128,7060820,45438537788.28263,15.94540826149272,4.6747,264.04485631960125,0.0,0.7011107183625925,1.5,Commercial services,Commercial Services,america
80,NYSE,ABT,Abbott Laboratories,abbott,stock,['common'],7282000000.0,USD,131.02,100,1,false,0,USD,-0.2588306942752766,5657521,228034937192.5624,16.384873192936823,7.9964,152.38771580974026,1.76613885505481,1.0036610296163238,1.453125,Health technology,Health Technology,america
81,NYSE,BG,Bunge Limited,bunge,stock,['common'],7159000000.0,USD,82.52,100,1,false,0,USD,0.3648747263439518,2793617,16509117452.40769,8.242027147151946,10.0121,13.464415231187674,3.33252250060812,1.186930015444527,1.454545,Process industries,Process Industries,america
82,NASDAQ,GRAB,Grab Holdings Limited,grab,stock,['common'],7157000000.0,USD,4.99,100,1,false,0,USD,3.526970954356845,23795211,20339240724.688793,188.30188679245285,0.0265,,0.0,0.6257906157881535,1.241379,Transportation,Transportation,america
83,NYSE,LYV,"Live Nation Entertainment, Inc.",live-nation,stock,['common'],7069600000.0,USD,158.43,100,1,false,0,USD,2.5636045834142607,1906968,36719604908.878426,68.81379490075143,2.3023,120.10516252390056,0.0,0.7758233599166799,1.3125,Consumer services,Consumer Services,america
84,NYSE,CPNG,"Coupang, Inc.",coupang,stock,['common'],6889000000.00005,USD,28.14,100,1,false,0,USD,1.6985905312612897,8899905,51301054785.96819,141.6918429003021,0.1986,-65.78221915920055,0.0,0.6587686177400555,1.333333,Retail trade,Retail Trade,america
85,NASDAQ,AMAT,"Applied Materials, Inc.",applied-materials,stock,['common'],6747000000.0,USD,188.45,100,1,false,0,USD,2.2073977654843224,5918458,151230783943.1123,22.9366731174158,8.2161,-5.589198506176383,0.900314567740536,0.9469073436309458,1.385714,Producer manufacturing,Producer Manufacturing,america
86,NYSE,NEM,Newmont Corporation,newmont,stock,['common'],6655000000.0,USD,68.93,100,1,false,0,USD,0.08712066211703538,5883591,75716141325.05008,12.37544659688684,5.5699,,1.45201103528387,0.6227102772817659,1.444444,Non-energy minerals,Non-Energy Minerals,america
87,NASDAQ,GILD,"Gilead Sciences, Inc.",gilead,stock,['common'],6523000000.0,USD,120.02,100,1,false,0,USD,-0.3735369801610383,6085102,148921643818.19904,23.874124761298535,5.0272,514.4219017355169,2.58985639578318,0.8170409900378258,1.333333,Health technology,Health Technology,america
88,NYSE,ABBV,AbbVie Inc.,abbvie,stock,['common'],6467000000.0,USD,198.64,100,1,false,0,USD,-0.030196275792653382,3050118,350909125240.0,94.53195640793793,2.1013,-29.71770687002474,3.25714861055175,0.5310543058976975,1.465517,Health technology,Health Technology,america
89,NYSE,TMO,Thermo Fisher Scientific Inc,thermo-fisher-scientific,stock,['common'],6393000000.0,USD,477.41,100,1,false,0,USD,3.2483401457644066,2104897,180275808675.85004,27.632850800780233,17.2769,7.168821179564793,0.354678950669348,0.8983701572864906,1.285714,Health technology,Health Technology,america
90,NASDAQ,VRTX,Vertex Pharmaceuticals Incorporated,vertex-pharmaceutical,stock,['common'],6392600000.0,USD,387.77,100,1,false,0,USD,3.5544517438444703,2044598,99420602221.05695,27.717061106623873,13.9903,,0.0,0.6061027545864542,1.455882,Health technology,Health Technology,america
91,NASDAQ,LRCX,Lam Research Corporation,lam-research,stock,['common'],6390659000.0,USD,105.28,100,1,false,0,USD,3.215686274509805,11892040,134665547460.72783,25.317429780684876,4.1584,43.358499672492854,0.901960784313726,0.9463729376448818,1.290323,Producer manufacturing,Producer Manufacturing,america
92,NYSE,GME,GameStop Corporation,gamestop,stock,['common'],6389300000.0,USD,22.93,100,1,false,0,USD,2.320392681838463,4885529,10257421374.348059,49.71812662619254,0.4612,465.8895705521472,0.0,0.7512559493297747,2.75,Retail trade,Retail Trade,america
93,NYSE,UPS,"United Parcel Service, Inc.",united-parcel,stock,['common'],6286000000.0,USD,87.43,100,1,false,0,USD,1.2976480129764854,7323821,74103006691.9838,12.998037583254044,6.7264,9.782928023502532,7.5773375043448,0.608303345933732,1.632353,Transportation,Transportation,america
94,NASDAQ,INTU,Intuit Inc.,intuit,stock,['common'],6174000000.0,USD,713.48,100,1,false,0,USD,1.0466087892478275,2146119,199023106684.6487,58.05842623484417,12.289,13.566213843452546,0.589160022093501,1.2798602083706803,1.308824,Technology services,Technology Services,america
95,NYSE,NOW,"ServiceNow, Inc.",servicenow,stock,['common'],6141000000.0,USD,853.43,100,1,false,0,USD,-0.34330955077829145,2870399,177513438987.488,107.41589155580168,7.9451,43.675292500768556,0.0,1.676754614143603,1.195652,Technology services,Technology Services,america
96,NYSE,VEEV,Veeva Systems Inc.,veeva-systems,stock,['common'],6068417000.0,USD,275.43,100,1,false,0,USD,-0.5524263431542363,1268004,45008637923.90999,58.36494246784345,4.7191,39.17364633714758,0.0,1.1534529706505363,1.483871,Technology services,Technology Services,america
97,NASDAQ,PLTR,Palantir Technologies Inc.,palantir,stock,['common'],6009437000.0,USD,186.97,100,1,false,0,USD,2.348368732209323,54983763,443557228634.0301,621.3692256563643,0.3009,77.10417892878164,0.0,0.8053154133848561,1.913793,Technology services,Technology Services,america
