,exchange,name,description,logoid,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,recommendation_mark,sector.tr,sector,market
15,NYSE,BN,Brookfield Corporation,brookfield,stock,['common'],22903853638.249996,USD,65.45,100,1,false,0,USD,-0.22865853658535287,1735904,107915644139.52159,148.2666171311939,0.44143449999999995,-22.726337157888167,0.523622116764154,0.6020168402022984,1.363636,Finance,Finance,america
16,NASDAQ,INTC,Intel Corporation,intel,stock,['common'],21206000000.0,USD,24.56,100,1,false,0,USD,2.933780385582562,309294982,107499122750.39061,,-4.7628,-2174.3902439024387,2.09555741827326,2.7838693326265966,2.045455,Electronic technology,Electronic Technology,america
17,NYSE,SYF,Synchrony Financial,synchrony,stock,['common'],19457000000.0,USD,71.49,100,1,false,0,USD,-1.839901139640263,2841657,26598395358.21832,8.686829410549596,8.2297,14.264887605348282,1.44171357956886,0.7851679944248001,1.44,Finance,Finance,america
18,NYSE,JNJ,Johnson & Johnson,johnson-and-johnson,stock,['common'],18880000000.0,USD,176.64,100,1,false,0,USD,1.0989010989010917,9470268,425408980472.3076,18.891978609625667,9.35,35.14880823323648,2.8731684981685,1.116822507938296,1.62,Health technology,Health Technology,america
19,NYSE,KKR,KKR & Co. Inc.,kkr,stock,['common'],18056173000.0,USD,142.28,100,1,false,0,USD,-2.5879775434752847,2943624,126764183252.1235,68.23326299635526,2.0852,-50.75222597482345,0.486101602081336,0.8826548227085479,1.270833,Finance,Finance,america
20,NASDAQ,BKNG,Booking Holdings Inc. Common Stock,booking,stock,['common'],17595000000.0,USD,5454.29,100,1,false,0,USD,-0.5557206592072315,157965,176772914503.2922,37.93539224250652,143.7784,0.6681645464596085,0.669125596880088,0.8146653691019727,1.397436,Consumer services,Consumer Services,america
21,NYSE,CRM,"Salesforce, Inc.",salesforce,stock,['common'],17408000000.0,USD,242.44,100,1,false,0,USD,3.8865321163817086,12935390,231772635150.57666,37.92094849295356,6.3933,14.98534199025197,0.69931867849338,1.519218087252283,1.228814,Technology services,Technology Services,america
22,NASDAQ,CSCO,"Cisco Systems, Inc.",cisco,stock,['common'],16110000000.0,USD,66.2,100,1,false,0,USD,-4.473304473304466,40849955,262151898409.26984,25.32323464157295,2.6142,3.0348415576225745,2.33766233766234,1.5726596790503353,1.574074,Electronic technology,Electronic Technology,america
23,NYSE,XOM,Exxon Mobil Corporation,exxon,stock,['common'],15711000000.0,USD,106.49,100,1,false,0,USD,-0.8288321847643887,19263410,453993168905.4711,15.097683386735474,7.0534,-15.554438139022588,3.65058670143416,1.1844956866840148,1.534483,Energy minerals,Energy Minerals,america
24,NASDAQ,UAL,"United Airlines Holdings, Inc.",united-airlines,stock,['common'],15624000000.0,USD,100.93,100,1,false,0,USD,1.8055275368166293,6340368,32674279256.68933,10.112111891474889,9.9811,13.213175744651885,0.0,1.1716637195059414,1.229167,Transportation,Transportation,america
25,NYSE,IBM,International Business Machines Corporation,international-bus-mach,stock,['common'],15530000000.0,USD,239.72,100,1,false,0,USD,1.1007549238749885,4339799,223303789449.31195,38.882761305391554,6.1652,-32.04743849748701,2.8214752646451,0.6579277883532019,1.717391,Technology services,Technology Services,america
26,NYSE,APO,"Apollo Global Management, Inc. (New)",apollo,stock,['common'],15176000000.0,USD,139.39,100,1,false,0,USD,-0.9169746943417831,3157630,79734802217.3326,26.299999999999997,5.3,-43.09091494776176,1.34880580039807,0.805328153057007,1.25,Finance,Finance,america
27,NASDAQ,COST,Costco Wholesale Corporation,costco-wholesale,stock,['common'],14850000000.0,USD,972.04,100,1,false,0,USD,-0.34345236264468804,1637175,431077468579.33844,55.137753626065695,17.6293,9.270714533644068,0.490060386101969,0.7223839457820772,1.551282,Retail trade,Retail Trade,america
28,NYSE,AJG,Arthur J. Gallagher & Co.,gallagher,stock,['common'],14326100000.0,USD,292.72,100,1,false,0,USD,-0.23516580893629996,1237378,75053407150.0036,44.12221334579384,6.6343,29.124739679635635,0.852050032377901,0.7008764339788037,1.547619,Finance,Finance,america
29,NYSE,KO,Coca-Cola Company (The),coca-cola,stock,['common'],14297000000.0,USD,69.92,100,1,false,0,USD,0.531991373112875,12364402,300912443437.6419,24.774120398256745,2.8223,14.708990408063723,2.86125089863408,1.0508397933360072,1.267857,Consumer non-durables,Consumer Non-Durables,america
30,NASDAQ,SNPS,"Synopsys, Inc.",synopsys,stock,['common'],14267199000.0,USD,617.91,100,1,false,0,USD,0.25147640989031644,881572,114340312959.3952,44.49813483890481,13.8862,51.07325086763057,0.0,0.8245181475511613,1.14,Technology services,Technology Services,america
31,NYSE,CVS,CVS Health Corporation,cvs-health,stock,['common'],14216000000.0,USD,68.6,100,1,false,0,USD,2.802337779109831,8251802,87007196515.2525,19.13955694436694,3.5842,-36.21738975691354,3.98621309755732,1.2397116822959169,1.327586,Retail trade,Retail Trade,america
32,NYSE,RJF,"Raymond James Financial, Inc.",raymond-james,stock,['common'],13696000000.0,USD,163.32,100,1,false,0,USD,-0.8198214611040228,956163,32563389972.564766,16.02983756195711,10.1885,14.989165274705421,1.18418655492804,1.0800625968050055,1.733333,Finance,Finance,america
33,NYSE,BMY,Bristol-Myers Squibb Company,bristol-myers-squibb,stock,['common'],13617000000.0,USD,48.44,100,1,false,0,USD,1.317715959004383,11206898,98596518462.07904,19.545656296654965,2.4783,,5.14536707801715,0.958960284889183,1.803571,Health technology,Health Technology,america
34,NYSE,PFE,"Pfizer, Inc.",pfizer,stock,['common'],13249000000.0,USD,25.14,100,1,false,0,USD,0.11947431302270464,31819281,142934737839.9355,13.363810333829472,1.8812,,6.81003584229391,0.6177572106184916,1.6875,Health technology,Health Technology,america
35,NASDAQ,MRX,Marex Group plc,canadian-imperial-bank-of-commerce,stock,['common'],12589500000.0828,USD,34.99,100,1,false,0,USD,-2.3716517857142896,853440,2492397358.7310266,12.867755222124156,2.7192,,0.78125,0.5076809769004085,1.0625,Technology services,Technology Services,america
36,NASDAQ,QCOM,QUALCOMM Incorporated,qualcomm,stock,['common'],12334000000.0,USD,157.85,100,1,false,0,USD,-0.15181225883990707,7579352,170320146054.9981,15.224142587091547,10.3684,34.39970964145905,2.17597571003859,0.9738220547796042,1.592105,Electronic technology,Electronic Technology,america
37,NYSE,JEF,Jefferies Financial Group Inc.,jefferies-financial,stock,['common'],12311707000.0,USD,60.24,100,1,false,0,USD,-2.3662884927066465,1297765,12426320149.159157,22.83288481218967,2.6383,45.16892263673381,2.43111831442464,0.8337374822774618,1.8,Finance,Finance,america
38,NYSE,GE,GE Aerospace,ge-aerospace,stock,['common'],11859000000.0,USD,267.85,100,1,false,0,USD,-0.6859473489061794,5202299,284038687678.75604,37.389896282647236,7.1637,70.00973016588746,0.474601408972933,1.2290469229854717,1.263158,Electronic technology,Electronic Technology,america
39,NYSE,HPE,Hewlett Packard Enterprise Company,hewlett-packard-enterprise,stock,['common'],11788000000.0,USD,21.16,100,1,false,0,USD,-0.7504690431519707,14998434,27766481194.81426,21.8617625787788,0.9679,-29.44306750255139,2.4390243902439,1.0077981484008687,1.545455,Electronic technology,Electronic Technology,america
40,NASDAQ,MELI,"MercadoLibre, Inc.",mercadolibre,stock,['common'],11522000000.0,USD,2392.3,100,1,false,0,USD,3.125269419777567,411196,121283335758.57698,59.07613741875581,40.4952,46.38283105418974,0.0,0.8758283921960205,1.196429,Retail trade,Retail Trade,america
41,NASDAQ,ABNB,"Airbnb, Inc.",airbnb,stock,['common'],11381000000.0,USD,125.1,100,1,false,0,USD,0.3690629011553223,4307326,77741602102.41095,30.18239722061378,4.1448,-43.55978593896809,0.0,0.5609177581651275,1.861702,Consumer services,Consumer Services,america
42,NYSE,ORCL,Oracle Corporation,oracle,stock,['common'],11203000000.0,USD,248.28,100,1,false,0,USD,1.355323318092747,11535801,697377078293.5278,57.19551245133497,4.3409,17.115877512478086,0.73481384715872,1.0861487080360253,1.430233,Technology services,Technology Services,america
43,NASDAQ,MU,"Micron Technology, Inc.",micron-technology,stock,['common'],10811000000.0,USD,120.87,100,1,false,0,USD,-3.527815468113977,18962386,135268654493.2958,21.81650813132863,5.5403,,0.367148216138559,0.9059028199131617,1.280488,Electronic technology,Electronic Technology,america
44,NASDAQ,HON,Honeywell International Inc.,honeywell,stock,['common'],10677000000.0,USD,216.77,100,1,false,0,USD,-0.6553620531622266,2740254,137626522223.7611,24.644996987164184,8.7957,0.3021940427861197,2.04857928505958,0.8558851171313906,1.52,Electronic technology,Electronic Technology,america
45,NYSE,T,AT&T Inc.,at-and-t,stock,['common'],10571000000.0,USD,28.87,100,1,false,0,USD,0.4173913043478295,37017703,206431636377.06296,16.457644510318094,1.7542,0.7639726578206727,3.86086956521739,1.256730212975757,1.466667,Communications,Communications,america
46,NASDAQ,TMUS,"T-Mobile US, Inc.",t-mobile,stock,['common'],10501000000.0,USD,254.63,100,1,false,0,USD,1.7258599336822313,3938289,286565423250.3376,24.01286319184451,10.6039,32.77280410693043,1.31437018097559,1.0047245118973818,1.5,Communications,Communications,america
47,NASDAQ,PYPL,"PayPal Holdings, Inc.",paypal,stock,['common'],10008000000.0,USD,69.23,100,1,false,0,USD,-0.21620063418851468,8122645,66140841032.13319,14.821872056178814,4.6708,13.149224806201543,0.0,0.7233382825203902,1.666667,Commercial services,Commercial Services,america
48,NYSE,DE,Deere & Company,deere,stock,['common'],9987000000.0,USD,488.8,100,1,false,0,USD,2.0800267312672367,2673752,132380264392.94461,25.552825552825553,19.129,-34.72734531482991,1.32194469969092,1.6829944015418012,1.66,Producer manufacturing,Producer Manufacturing,america
49,NYSE,MA,Mastercard Incorporated,mastercard,stock,['common'],9909000000.0,USD,581.7,100,1,false,0,USD,-0.35288474715635626,2263559,525863693170.9082,39.23962682892279,14.8243,13.273274650039731,0.503631629436755,0.8376141758442929,1.346154,Finance,Finance,america
50,NYSE,SPOT,Spotify Technology S.A.,spotify-technology,stock,['common'],9794604400.00874,USD,732.81,100,1,false,0,USD,4.911954187544731,3005181,148553242553.16336,176.11814751616237,4.1609,69.44534940544061,0.0,1.4526252045214187,1.440476,Technology services,Technology Services,america
51,NASDAQ,COIN,"Coinbase Global, Inc.",coinbase,stock,['common'],9762402000.0,USD,317.55,100,1,false,0,USD,-2.2592261996367924,7855203,81590713418.18446,30.720338983050848,10.3368,85.9671848013817,0.0,0.5277011348915559,1.736842,Finance,Finance,america
52,NASDAQ,CMCSA,Comcast Corporation,comcast,stock,['common'],9714000000.0,USD,33.45,100,1,false,0,USD,1.6717325227963657,20696635,123504315897.30548,5.524086337588559,6.0553,61.35848855490713,3.89057750759878,0.9140487293504913,1.633333,Consumer services,Consumer Services,america
53,NYSE,ACN,Accenture plc,accenture,stock,['common'],9637395000.0,USD,247.01,100,1,false,0,USD,0.3453038674033126,4223319,153850838114.8377,19.659044784196997,12.5647,15.009748372982829,2.40493987650309,0.7216215400215712,1.5,Technology services,Technology Services,america
54,NYSE,PG,Procter & Gamble Company (The),procter-and-gamble,stock,['common'],9556000000.0,USD,154.36,100,1,false,0,USD,0.4032782620007834,7120993,361568490321.7512,23.723239122750396,6.5067,8.1008788689339,2.68414205802003,1.0279118840905732,1.44,Consumer non-durables,Consumer Non-Durables,america
55,NYSE,BLK,"BlackRock, Inc.",blackrock,stock,['common'],9478000000.0,USD,1135.01,100,1,false,0,USD,-2.1678044407667985,580186,175760103439.64407,27.432862587947533,41.3741,2.7180214154665037,1.77734105640601,1.138554115201222,1.25,Finance,Finance,america
56,NASDAQ,AVGO,Broadcom Inc.,broadcom,stock,['common'],9472000000.0,USD,306.34,100,1,false,0,USD,-1.5711852970472135,22790955,1440861415637.1348,115.15675513119312,2.6602,14.446738943383252,0.739003309449603,1.3700679837239378,1.180851,Electronic technology,Electronic Technology,america
57,NASDAQ,AAL,"American Airlines Group, Inc.",american-airlines-group,stock,['common'],9380000000.0,USD,13.17,100,1,false,0,USD,2.730109204368172,49587699,8689945041.22933,16.93237336076112,0.7778,,0.0,0.7666761979190796,1.583333,Transportation,Transportation,america
58,NYSE,WMT,Walmart Inc.,walmart,stock,['common'],9311000000.0,USD,100.0,100,1,false,0,USD,-0.8428358948934005,13595686,798041784800.1984,42.9000429000429,2.331,-0.4186602870813505,0.877540902330193,0.831778408331274,1.178571,Retail trade,Retail Trade,america
59,NYSE,NKE,"Nike, Inc.",nike,stock,['common'],9151000000.0,USD,76.97,100,1,false,0,USD,0.7592616834664201,9764927,113677280503.4545,35.64581114249988,2.1593,-42.05243807530258,2.05524283283152,1.1465329090515384,1.657895,Consumer non-durables,Consumer Non-Durables,america
60,NYSE,MDT,Medtronic plc.,medtronic,stock,['common'],8965000000.0,USD,93.02,100,1,false,0,USD,1.1306805827353685,6640556,119183253301.9552,25.713890808569452,3.6175,30.98815946699498,3.05501195912155,0.9997562996950381,1.614286,Health technology,Health Technology,america
61,NYSE,BRO,"Brown & Brown, Inc.",brown-and-brown,stock,['common'],8893000000.0,USD,95.34,100,1,false,0,USD,0.22075055187638806,3943622,31447212020.830025,27.492935002018573,3.4678,-0.18134193028410156,0.609692000420477,1.2049089714621242,1.764706,Finance,Finance,america
62,NYSE,ANET,"Arista Networks, Inc.",arista-networks,stock,['common'],8844400000.0,USD,137.3,100,1,false,0,USD,0.6008206330598048,6054958,172567608038.02316,53.99134880062918,2.543,31.843633347158857,0.0,0.5289616690836874,1.224138,Electronic technology,Electronic Technology,america
63,NASDAQ,EXPE,"Expedia Group, Inc.",expedia,stock,['common'],8822000000.0,USD,207.44,100,1,false,0,USD,0.11583011583012022,1602848,25663560168.49305,25.38330702495014,8.1723,46.08000858000857,0.386100386100386,0.5831658224998705,1.675676,Consumer services,Consumer Services,america
64,NYSE,MRK,"Merck & Company, Inc.",merck-and-co,stock,['common'],8665000000.0,USD,84.21,100,1,false,0,USD,1.7520541324311123,10479252,210338328964.0099,12.983148579269512,6.4861,20.20645687386486,3.86660222329628,1.014093469996053,1.519231,Health technology,Health Technology,america
65,NYSE,UBER,"Uber Technologies, Inc.",uber,stock,['common'],8561000000.0,USD,92.6,100,1,false,0,USD,1.3129102844638825,15836020,193109774952.18158,15.711692145850654,5.8937,534.0720817643895,0.0,0.7461947098207417,1.254545,Transportation,Transportation,america
66,NASDAQ,PCAR,PACCAR Inc.,paccar,stock,['common'],8463600000.0,USD,98.22,100,1,false,0,USD,-1.4745711706289486,1830450,51575656577.577484,16.83348186741619,5.8348,-38.17823502611754,1.26391814625339,0.7850686963523517,1.761905,Producer manufacturing,Producer Manufacturing,america
67,NASDAQ,NFLX,"Netflix, Inc.",netflix,stock,['common'],8393544000.0,USD,1238.95,100,1,false,0,USD,0.6818034065791266,2765753,526462502323.20905,52.79743971090211,23.4661,46.643877991013696,0.0,0.921651432289589,1.472222,Technology services,Technology Services,america
68,NYSE,AMP,"Ameriprise Financial, Inc.",ameriprise-financial,stock,['common'],8381000000.0,USD,503.08,100,1,false,0,USD,-2.065448032860299,424794,47426136966.55258,15.651941247662693,32.1417,10.109384153172075,1.17580642021453,1.0694069515958127,1.733333,Finance,Finance,america
69,NASDAQ,AMGN,Amgen Inc.,amgen,stock,['common'],8028000000.0,USD,296.47,100,1,false,0,USD,2.1289055771814414,2167753,159608150503.52893,24.255092857727238,12.223,110.59251218965905,3.18991353474112,0.8981843793988549,1.617647,Health technology,Health Technology,america
70,NASDAQ,WDAY,"Workday, Inc.",workday,stock,['common'],7986000000.0,USD,226.09,100,1,false,0,USD,1.8790555155010886,2888429,60366029501.81142,124.84262838210934,1.811,-67.30515787763356,0.0,0.7939541891602977,1.357143,Technology services,Technology Services,america
71,NASDAQ,PEP,"PepsiCo, Inc.",pepsico,stock,['common'],7973000000.0,USD,150.4,100,1,false,0,USD,1.1976853720898943,9160174,205909214719.4402,27.420237010027346,5.485,-20.436907991122585,3.692302516485,1.351641291485248,1.770833,Consumer non-durables,Consumer Non-Durables,america
72,NYSE,GEV,GE Vernova Inc.,ge-verona,stock,['common'],7892000000.0,USD,621.91,100,1,false,0,USD,-0.5373678570857412,2485491,169298794562.78717,148.81433801536215,4.1791,-3.2257317525009155,0.11994818238521,1.0621658818092057,1.444444,Producer manufacturing,Producer Manufacturing,america
73,NYSE,DELL,Dell Technologies Inc.,dell,stock,['common'],7853000000.0,USD,138.28,100,1,false,0,USD,-0.41768687887081407,3447203,93871303484.54672,22.04719387755102,6.272,28.1045751633987,1.39709059484373,0.6958009161747534,1.259259,Electronic technology,Electronic Technology,america
74,NASDAQ,ADP,"Automatic Data Processing, Inc.",automatic-data-processing,stock,['common'],7846600000.0,USD,301.79,100,1,false,0,USD,0.036462476796610195,1362355,122237969830.62238,30.231602989201214,9.9826,9.671182008942795,1.99549191195969,0.8859518473428012,1.911765,Technology services,Technology Services,america
75,NASDAQ,ZM,"Zoom Communications, Inc.",zoom-video-communications,stock,['common'],7810848000.0,USD,73.14,100,1,false,0,USD,1.781241302532704,2336333,22128333832.449486,21.96132596685083,3.3304,23.852733358125697,0.0,0.964598898829484,1.661765,Technology services,Technology Services,america
76,NASDAQ,DASH,"DoorDash, Inc.",doordash,stock,['common'],7749000000.0,USD,248.0,100,1,false,0,USD,0.22631749110895663,3084197,105944316795.4413,137.9770780015578,1.7974,,0.0,0.6556474338697225,1.386364,Transportation,Transportation,america
77,NASDAQ,RIVN,"Rivian Automotive, Inc.",rivian,stock,['common'],7508000000.0,USD,12.24,100,1,false,0,USD,1.4925373134328335,51918662,14852432485.791046,,-3.2344,45.634853934850575,0.0,1.2214094485381484,1.833333,Consumer durables,Consumer Durables,america
78,NASDAQ,REGN,"Regeneron Pharmaceuticals, Inc.",regeneron-pharmaceuticals,stock,['common'],7489400000.0,USD,580.41,100,1,false,0,USD,2.5513719808470308,1121578,61516167862.15881,14.624467087956942,39.6876,5.100976129063016,0.310970546142022,1.0524924977002081,1.344828,Health technology,Health Technology,america
79,NYSE,XYZ,"Block, Inc.",block,stock,['common'],7443154000.0,USD,75.8,100,1,false,0,USD,-0.3156233561283654,6689328,46206617431.3335,16.214944274498897,4.6747,264.04485631960125,0.0,0.6849603095766396,1.5,Commercial services,Commercial Services,america
80,NYSE,ABT,Abbott Laboratories,abbott,stock,['common'],7282000000.0,USD,131.75,100,1,false,0,USD,1.910581683168316,6784381,229305469025.80637,16.476164273923263,7.9964,152.38771580974026,1.79455445544555,1.1209739937072323,1.435484,Health technology,Health Technology,america
81,NYSE,BG,Bunge Limited,bunge,stock,['common'],7159000000.0,USD,81.78,100,1,false,0,USD,-0.3897685749086397,1131009,16361071014.43922,8.168116578939483,10.0121,13.464415231187674,3.3373934226553,0.5507644193822927,1.5,Process industries,Process Industries,america
82,NASDAQ,GRAB,Grab Holdings Limited,grab,stock,['common'],7157000000.0,USD,5.13,100,1,false,0,USD,0.0,17756625,20909880465.999996,193.58490566037736,0.0265,,0.0,0.6064659861114136,1.241379,Transportation,Transportation,america
83,NYSE,LYV,"Live Nation Entertainment, Inc.",live-nation,stock,['common'],7069600000.0,USD,160.93,100,1,false,0,USD,-0.4146039603960319,2891876,37327731607.61257,69.89966555183948,2.3023,120.10516252390056,0.0,1.132446645456791,1.326087,Consumer services,Consumer Services,america
84,NASDAQ,AMAT,"Applied Materials, Inc.",applied-materials,stock,['common'],7014000000.0,USD,161.755,100,1,false,0,USD,-14.069804504887385,31743982,129808095106.18306,19.28133791064702,8.3892,-5.726614824470704,0.881852953676158,4.858551393551304,1.402778,Producer manufacturing,Producer Manufacturing,america
85,NYSE,CPNG,"Coupang, Inc.",coupang,stock,['common'],6889000000.00005,USD,28.14,100,1,false,0,USD,-0.6706671373102638,6975754,51301054506.49559,141.6918429003021,0.1986,-65.78221915920055,0.0,0.5694822849577917,1.333333,Retail trade,Retail Trade,america
86,NYSE,NEM,Newmont Corporation,newmont,stock,['common'],6655000000.0,USD,69.33,100,1,false,0,USD,1.241238317757001,7907347,76155521921.74721,12.447261171654787,5.5699,,1.46028037383178,0.8940099114179865,1.444444,Non-energy minerals,Non-Energy Minerals,america
87,NASDAQ,GILD,"Gilead Sciences, Inc.",gilead,stock,['common'],6523000000.0,USD,118.37,100,1,false,0,USD,-0.5461267013947164,8858496,146874306806.65292,23.545910248249523,5.0272,514.4219017355169,2.62140816669467,1.248318922243358,1.333333,Health technology,Health Technology,america
88,NYSE,ABBV,AbbVie Inc.,abbvie,stock,['common'],6467000000.0,USD,206.69,100,1,false,0,USD,0.9820207152628448,4430806,365129906984.2928,98.36291819349925,2.1013,-29.71770687002474,3.16103185460231,0.9506591042296484,1.45,Health technology,Health Technology,america
89,NYSE,TMO,Thermo Fisher Scientific Inc,thermo-fisher-scientific,stock,['common'],6393000000.0,USD,489.01,100,1,false,0,USD,0.8184891967672707,2462453,184656106828.09207,28.30426754799761,17.2769,7.168821179564793,0.338116444004618,1.2080627425554196,1.293103,Health technology,Health Technology,america
90,NASDAQ,VRTX,Vertex Pharmaceuticals Incorporated,vertex-pharmaceutical,stock,['common'],6392600000.0,USD,392.79,100,1,false,0,USD,0.6379707916986956,1408302,100707682431.27342,28.07588114622274,13.9903,,0.0,0.393701511609817,1.442857,Health technology,Health Technology,america
91,NASDAQ,LRCX,Lam Research Corporation,lam-research,stock,['common'],6390659000.0,USD,99.51,100,1,false,0,USD,-7.329111566399693,23147999,125941939670.63821,23.92987687572143,4.1584,43.358499672492854,0.856770348295772,2.042015286745168,1.296875,Producer manufacturing,Producer Manufacturing,america
92,NYSE,GME,GameStop Corporation,gamestop,stock,['common'],6389300000.0,USD,22.94,100,1,false,0,USD,0.21843599825251508,4920247,10261894533.58934,49.739809193408504,0.4612,465.8895705521472,0.0,0.9414770144951098,2.75,Retail trade,Retail Trade,america
93,NYSE,UPS,"United Parcel Service, Inc.",united-parcel,stock,['common'],6286000000.0,USD,88.48,100,1,false,0,USD,-0.07905138339920179,8842669,74992959437.02766,13.154138915318745,6.7264,9.782928023502532,7.38565782044043,0.9720333353849065,1.632353,Transportation,Transportation,america
94,NASDAQ,INTU,Intuit Inc.,intuit,stock,['common'],6174000000.0,USD,716.74,100,1,false,0,USD,0.8583811775301169,1751379,199932470426.974,58.323704125640816,12.289,13.566213843452546,0.585387819430373,1.0500616950119972,1.308824,Technology services,Technology Services,america
95,NYSE,NOW,"ServiceNow, Inc.",servicenow,stock,['common'],6141000000.0,USD,867.24,100,1,false,0,USD,1.9251110640998512,1757676,180385916894.34186,109.15406980403016,7.9451,43.675292500768556,0.0,0.8878410186737079,1.188889,Technology services,Technology Services,america
96,NYSE,VEEV,Veeva Systems Inc.,veeva-systems,stock,['common'],6068417000.0,USD,280.61,100,1,false,0,USD,2.0474216306640467,815649,45855116661.61139,59.46260939585938,4.7191,39.17364633714758,0.0,0.8483374790788583,1.483871,Technology services,Technology Services,america
97,NASDAQ,PLTR,Palantir Technologies Inc.,palantir,stock,['common'],6009437000.0,USD,177.17,100,1,false,0,USD,-2.1268368136117677,60157795,420308280487.17316,588.8002658690594,0.3009,77.10417892878164,0.0,0.8392617949859513,1.913793,Technology services,Technology Services,america
