,exchange,name,description,logoid,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,sector.tr,sector,market,recommendation_mark
31,NYSE,SI,"Shoulder Innovations, Inc.",shoulder-innovations,stock,['common'],259385890.39999995,USD,12.74,100,1,false,0,USD,-14.953271028037385,189396,,-1.5707,-122.69956047072166,0.0,1.46968193207505,Health technology,Health Technology,america,1.0
32,NASDAQ,MIND,"MIND Technology, Inc.",mind-technology,stock,['common'],65110171.48430963,USD,8.17,100,1,false,0,USD,-14.539748953974902,705677,15.001836210062432,0.5446,,0.0,3.816522940716764,Industrial services,Industrial Services,america,1.0
33,NASDAQ,SLNO,"Soleno Therapeutics, Inc.",soleno-therapeutics,stock,['common'],3189497618.6374454,USD,60.015,100,1,false,0,USD,-14.520723543654743,8257250,,-4.1451,-70.27893028796781,0.0,8.205403338465572,Health technology,Health Technology,america,1.045455
34,NASDAQ,MTRX,Matrix Service Company,matrix-service-company,stock,['common'],338780816.0568421,USD,12.27,100,1,false,0,USD,-13.894736842105265,1039124,,-1.0613,-16.408906438521438,0.0,4.945058814907455,Industrial services,Industrial Services,america,1.0
35,AMEX,MI,NFT Limited,takung-art,stock,['common'],18235044.79246412,USD,3.6001,100,1,false,0,USD,-13.873205741626792,42178,1.2723899059871349,2.8294,,0.0,0.49958721100328457,Technology services,Technology Services,america,
36,NASDAQ,AVXL,Anavex Life Sciences Corp.,anavex-life-sciences,stock,['common'],762307820.138889,USD,8.875,100,1,false,0,USD,-13.499025341130602,2174641,,-0.5666,-13.048683160415006,0.0,2.0985735836005155,Health technology,Health Technology,america,1.0
37,NASDAQ,FORD,"Forward Industries, Inc.",forward-industries,stock,['common'],43298160.70417674,USD,25.2,100,1,false,0,USD,-13.013462202278218,404343,,-3.3184,-5.282527998984742,0.0,0.9974337867396117,Consumer durables,Consumer Durables,america,2.0
38,NYSE,CTEV,Claritev Corporation,claritev,stock,['common'],1041209613.2173913,USD,63.2,100,1,false,0,USD,-12.76742581090407,180124,,-40.9604,43.591904635995064,0.0,1.7834412562625002,Technology services,Technology Services,america,1.333333
39,NYSE,COUR,"Coursera, Inc.",coursera,stock,['common'],1717212940.3079498,USD,10.49,100,1,false,0,USD,-12.217573221757315,3659140,,-0.3192,49.18006686833307,0.0,1.5986892909610229,Technology services,Technology Services,america,1.53125
40,NASDAQ,UBXG,U-BX Technology Ltd.,u-bx-technology-ltd,stock,['common'],55493662.055921055,USD,2.67,100,1,false,0,USD,-12.17105263157895,327311,,-0.1368,-27.85046728971963,0.0,0.9920120407362889,Commercial services,Commercial Services,america,
41,NASDAQ,LCFY,Locafy Limited,locafy-limited,stock,['common'],8113425.95,USD,5.87,100,1,false,0,USD,-12.125748502994007,166885,,-2.057,60.70678127984719,0.0,0.0547425352467498,Technology services,Technology Services,america,
42,NASDAQ,TTD,"The Trade Desk, Inc.",the-trade-desk,stock,['common'],22559827499.910686,USD,46.14,100,1,false,0,USD,-11.94656488549618,48169449,55.63057632023149,0.8294,63.65430149960536,0.0,5.225581110088202,Technology services,Technology Services,america,1.536585
43,NASDAQ,SLXN,Silexion Therapeutics Corp,silexion-therapeutics,stock,['common'],3281414.795454546,USD,4.485,100,1,false,0,USD,-11.36363636363635,165887,,-297.0537,-1475.9903866049117,0.0,4.661842401079137,Health technology,Health Technology,america,1.0
44,NASDAQ,BGL,Blue Gold Limited,blue-gold-limited,stock,['common'],225619637.11191332,USD,7.38,100,1,false,0,USD,-11.191335740072208,115181,111.31221719457014,0.0663,-62.68992684299381,0.0,1.3677000917887647,Finance,Finance,america,
45,NASDAQ,DEVS,DevvStream Corp.,devvstream,stock,['common'],8712502.96028881,USD,2.46,100,1,false,0,USD,-11.191335740072205,241197,,,,0.0,0.09350920933723707,Commercial services,Commercial Services,america,
46,AMEX,ELMD,"Electromed, Inc.",electromed,stock,['common'],197458004.08117247,USD,23.65,100,1,false,0,USD,-11.123637730176629,253372,27.902312411514863,0.8476,46.41561582311281,0.0,2.1531670945433192,Health technology,Health Technology,america,1.0
47,NASDAQ,RMSG,Real Messenger Corporation,real-messenger,stock,['common'],13033192.089965396,USD,2.57,100,1,false,0,USD,-11.072664359861601,53465,,,,0.0,1.1392548018529804,Technology services,Technology Services,america,
48,NASDAQ,XAIR,"Beyond Air, Inc.",beyond-air,stock,['common'],11811241.362204723,USD,2.26,100,1,false,0,USD,-11.023622047244103,1102933,,-11.949,63.40723954186318,0.0,0.06358126714521424,Health technology,Health Technology,america,1.0
49,NASDAQ,TAOP,Taoping Inc.,taoping,stock,['common'],2961386.0,USD,3.3274,100,1,false,0,USD,-10.795957212943359,185286,,-1.5279,92.92815684967648,0.0,2.464604383150569,Technology services,Technology Services,america,
50,NASDAQ,AVO,"Mission Produce, Inc.",mission-produce,stock,['common'],829068168.4785932,USD,11.74,100,1,false,0,USD,-10.244648318042811,1133972,21.39992708713088,0.5486,66.24242424242422,0.0,1.8470506563707068,Process industries,Process Industries,america,1.0
51,NASDAQ,MBX,"MBX Biosciences, Inc.",mbx-biosciences,stock,['common'],344673090.56742555,USD,10.26,100,1,false,0,USD,-10.157618213660246,549312,,-2.305,,0.0,1.80081452867914,Health technology,Health Technology,america,1.0
52,NASDAQ,XCUR,"Exicure, Inc.",exicure,stock,['common'],23565367.934939757,USD,3.73,100,1,false,0,USD,-10.120481927710852,43143,,-1.6939,64.1381208451539,0.0,1.7885407036759127,Health technology,Health Technology,america,
53,NASDAQ,AUBN,"Auburn National Bancorporation, Inc.",auburn-national-bancorporation,stock,['common'],85560690.66595572,USD,24.49,100,1,false,0,USD,-9.943369860998752,1007,12.85631791695102,1.9049,996.6609096142776,3.97146429359418,0.7361111111111112,Finance,Finance,america,
54,AMEX,ZONE,CleanCore Solutions Inc.,cleancore-solutions,stock,['common'],52076047.59,USD,3.99,100,1,false,0,USD,-9.932279909706535,2279273,,-0.6712,,0.0,0.6486821745844036,Distribution services,Distribution Services,america,
55,NASDAQ,CNEY,CN Energy Group Inc.,cn-energy,stock,['common'],6812428.493827159,USD,2.19,100,1,false,0,USD,-9.876543209876552,171138,,,,0.0,0.24494471790451744,Producer manufacturing,Producer Manufacturing,america,
56,NASDAQ,TIL,"Instil Bio, Inc.",instil-bio,stock,['common'],155131444.9497645,USD,22.98,100,1,false,0,USD,-9.811616954474097,318629,,-12.9206,29.722438278823617,0.0,2.16883961985458,Health technology,Health Technology,america,1.375
57,NASDAQ,VELO,"Velo3D, Inc.",velo3d,stock,['common'],60697699.8816568,USD,3.05,100,1,false,0,USD,-9.763313609467458,244389,,-52.743,78.50646786484052,0.0,0.6280769187277118,Producer manufacturing,Producer Manufacturing,america,
58,NASDAQ,ACHC,"Acadia Healthcare Company, Inc.",acadia-healthcare,stock,['common'],1944357510.2834764,USD,21.055,100,1,false,0,USD,-9.635193133047213,4258831,13.872965671740133,1.5177,,0.0,1.6479709920830792,Health services,Health Services,america,1.392857
59,NYSE,EAF,GrafTech International Ltd.,graftech-international,stock,['common'],199292902.33997658,USD,7.72,100,1,false,0,USD,-9.495896834701052,451755,,-8.1929,26.218007600727656,0.0,1.9067830412614422,Producer manufacturing,Producer Manufacturing,america,2.0
60,AMEX,CVM,Cel-Sci Corporation,cel-sci,stock,['common'],77375680.97287185,USD,9.68,100,1,false,0,USD,-9.448082319925161,306165,,-9.8185,42.292320532261286,0.0,0.7196919122016533,Health technology,Health Technology,america,1.0
61,NASDAQ,UPST,"Upstart Holdings, Inc.",upstart,stock,['common'],6005911353.623332,USD,62.42,100,1,false,0,USD,-9.43122460824144,17239456,,-0.0763,96.72714794320765,0.0,3.341850150820285,Finance,Finance,america,1.75
62,NASDAQ,ATLX,Atlas Lithium Corporation,atlas-lithium,stock,['common'],95078252.35029353,USD,4.63,100,1,false,0,USD,-9.393346379647758,495725,,-2.1755,46.37002341920374,0.0,1.4592056752202158,Non-energy minerals,Non-Energy Minerals,america,1.0
63,NASDAQ,ZBIO,"Zenas BioPharma, Inc.",zenas-biopharma,stock,['common'],833363107.9345237,USD,19.79,100,1,false,0,USD,-9.386446886446889,199308,,-4.2332,,0.0,0.8250391184481773,Health technology,Health Technology,america,1.0
64,NASDAQ,CYCN,"Cyclerion Therapeutics, Inc.",cyclerion-therapeutics,stock,['common'],7885359.491961539,USD,2.3627,100,1,false,0,USD,-9.126923076923088,63985,,-0.7426,85.69584898391601,0.0,2.191154563977878,Health technology,Health Technology,america,
65,NYSE,SKIL,Skillsoft Corp.,skillsoft,stock,['common'],116936096.464,USD,13.64,100,1,false,0,USD,-9.066666666666663,68969,,-13.964,66.81645679414274,0.0,2.988038142771113,Technology services,Technology Services,america,2.0
66,NASDAQ,CRMT,"America's Car-Mart, Inc.",america-s-car-mart,stock,['common'],284543439.4920319,USD,34.375,100,1,false,0,USD,-8.698539176626822,146906,22.113219684786106,1.5545,,0.0,0.5714770307904228,Retail trade,Retail Trade,america,1.666667
67,NASDAQ,FCHL,Fitness Champs Holdings Limited,,stock,['common'],70720000.0,USD,4.16,100,1,false,0,USD,-8.571428571428564,3310256,540.2597402597403,0.0077,-84.75247524752476,0.0,,Commercial services,Commercial Services,america,
68,NYSE,OPAD,Offerpad Solutions Inc.,offerpad-solutions,stock,['common'],117746710.93824229,USD,3.85,100,1,false,0,USD,-8.551068883610448,6160421,,-2.0627,15.546184081231582,0.0,0.22606937045847214,Technology services,Technology Services,america,2.0
69,NYSE,RBOT,Vicarious Surgical Inc.,vicarious-surgical,stock,['common'],33689705.692556635,USD,5.66,100,1,false,0,USD,-8.41423948220064,67491,,-10.0762,6.481043203860966,0.0,2.0606932180412567,Health technology,Health Technology,america,1.666667
70,NASDAQ,SPT,"Sprout Social, Inc",sprout-social,stock,['common'],816321649.6512549,USD,13.87,100,1,false,0,USD,-8.388375165125504,1501158,,-0.9487,27.5192910077164,0.0,1.5380209792258903,Technology services,Technology Services,america,1.607143
71,NASDAQ,JACK,Jack In The Box Inc.,jack-in-the-box,stock,['common'],344983557.20461386,USD,18.27,100,1,false,0,USD,-8.375125376128393,1807366,,-3.4409,-70.50195728655666,6.61985957873621,1.4611383172016823,Consumer services,Consumer Services,america,1.944444
72,NASDAQ,WKSP,"Worksport, Ltd.",worksport-ltd,stock,['common'],22250827.57534247,USD,3.35,100,1,false,0,USD,-8.219178082191776,647091,,-4.3512,41.76659528907923,0.0,0.7813711098292685,Producer manufacturing,Producer Manufacturing,america,1.0
73,NASDAQ,FGNX,FG Nexus Inc.,fg-financial-800-cumulative-series-a-preferred-stock,stock,['common'],9100594.128686326,USD,6.85,100,1,false,0,USD,-8.176943699731908,175600,1.8014937933936461,3.8024,,0.0,1.0946190993578775,Finance,Finance,america,
74,NASDAQ,OMDA,"Omada Health, Inc.",omada-health,stock,['common'],1242466787.374468,USD,21.58,100,1,false,0,USD,-8.170212765957455,436427,,-0.5756,44.2464161177838,0.0,1.0397407003282937,Technology services,Technology Services,america,1.166667
75,NYSE,PARR,"Par Pacific Holdings, Inc. Common Stock",par-pacific-common-stock,stock,['common'],1690604633.3651934,USD,33.27,100,1,false,0,USD,-8.0939226519337,1806497,,-0.2707,-103.46044204686362,0.0,1.190498220213738,Energy minerals,Energy Minerals,america,1.5625
76,NASDAQ,BIOX,Bioceres Crop Solutions Corp.,bioceres-crop-solutions,stock,['common'],129184343.64285713,USD,2.06,100,1,false,0,USD,-8.035714285714292,942672,,-0.8208,-2054.285714285714,0.0,1.3885978398391083,Process industries,Process Industries,america,1.5
77,NYSE,EVH,"Evolent Health, Inc",evolent-health,stock,['common'],1079905115.8258257,USD,9.19,100,1,false,0,USD,-8.008008008008014,2064436,,-1.6055,-71.39959432048681,0.0,0.7750361616541666,Commercial services,Commercial Services,america,1.071429
78,NASDAQ,CELC,Celcuity Inc.,celcuity,stock,['common'],2372926022.186934,USD,55.93,100,1,false,0,USD,-7.964456146124737,637694,,-3.4472,-25.608511878734873,0.0,0.8087269779502199,Health technology,Health Technology,america,1.0
79,NASDAQ,LIDR,"AEye, Inc.",aeye,stock,['common'],106248710.42906575,USD,2.66,100,1,false,0,USD,-7.9584775086505175,4961553,,-2.8877,71.08714806359886,0.0,1.309299843059864,Technology services,Technology Services,america,1.0
80,NASDAQ,ENTA,"Enanta Pharmaceuticals, Inc.",enanta-pharmaceuticals,stock,['common'],178078106.03539824,USD,8.33,100,1,false,0,USD,-7.853982300884946,218809,,-4.3241,20.814181332063665,0.0,1.6204017068319192,Health technology,Health Technology,america,1.357143
81,NASDAQ,KPLT,"Katapult Holdings, Inc.",katapult,stock,['common'],97422718.39619376,USD,21.32,100,1,false,0,USD,-7.785467128027684,146953,,-7.025,-1.7791428819796686,0.0,1.3543181545891048,Commercial services,Commercial Services,america,2.0
82,NASDAQ,NEUP,Neuphoria Therapeutics Inc.,neuphoria-therapeutics,stock,['common'],31481807.666114606,USD,13.92,100,1,false,0,USD,-7.784034448492882,117802,,,,0.0,1.0166984271648924,Health technology,Health Technology,america,1.0
83,NASDAQ,DSGN,"Design Therapeutics, Inc.",design-therapeutics,stock,['common'],349091992.4021085,USD,6.13,100,1,false,0,USD,-7.680722891566262,107528,,-1.1189,-24.599109131403115,0.0,0.5466204269951025,Health technology,Health Technology,america,1.666667
84,NASDAQ,URGN,UroGen Pharma Ltd.,urogen-pharma-ltd,stock,['common'],884107613.2460123,USD,19.11,100,1,false,0,USD,-7.636539391010158,1671872,,-3.3175,-1.4091826129485856,0.0,1.2837504600394014,Health technology,Health Technology,america,1.125
85,NASDAQ,SLGL,Sol-Gel Technologies Ltd.,sol-gel-technologies-ltd,stock,['common'],66719003.75082922,USD,23.95,100,1,false,0,USD,-7.627393202610355,20050,,-1.2241,77.14141659352767,0.0,0.7551021176754152,Health technology,Health Technology,america,
86,NYSE,HRTG,"Heritage Insurance Holdings, Inc.",heritage-insurance,stock,['common'],683006887.0533389,USD,22.02,100,1,false,0,USD,-7.517849643007136,387193,6.3599341478208125,3.4623,77.11786372007366,0.0,1.2759415099419456,Finance,Finance,america,1.333333
87,NASDAQ,AIHS,Senmiao Technology Limited,senmiao-technology-limited,stock,['common'],2460452.8250000007,USD,2.22,100,1,false,0,USD,-7.4999999999999885,233354,,-3.053,28.222128179809097,0.0,0.012985777447923723,Finance,Finance,america,
88,NASDAQ,KOPN,Kopin Corporation,kopin,stock,['common'],343520365.71052635,USD,2.11,100,1,false,0,USD,-7.456140350877191,3805553,,-0.0894,77.68347478781827,0.0,1.2528695762334265,Electronic technology,Electronic Technology,america,1.0
89,NASDAQ,SDM,Smart Digital Group Limited,smart-digital-limited,stock,['common'],,USD,9.2,100,1,false,0,USD,-7.444668008048293,622325,,,,,0.9251790223080647,Commercial services,Commercial Services,america,
90,NASDAQ,STI,"Solidion Technology, Inc.",solidion-technology,stock,['common'],13871524.999999998,USD,5.0,100,1,false,0,USD,-7.407407407407414,145472,,-5.1036,97.35715395370515,0.0,0.015294296402438156,Finance,Finance,america,
91,NASDAQ,TRNR,Interactive Strength Inc.,interactive-strength,stock,['common'],5496825.970588235,USD,3.15,100,1,false,0,USD,-7.352941176470589,98775,,-1626.6147,98.46246166113892,0.0,0.9844108783008033,Retail trade,Retail Trade,america,1.0
92,NASDAQ,MBOT,Microbot Medical Inc.,microbot-medical,stock,['common'],162598990.03636363,USD,3.57,100,1,false,0,USD,-7.27272727272728,5289682,,-0.5741,29.38499384993849,0.0,0.6799815049337552,Health technology,Health Technology,america,1.0
93,NASDAQ,EDIT,"Editas Medicine, Inc.",editas-medicine,stock,['common'],230195623.88405797,USD,2.56,100,1,false,0,USD,-7.246376811594193,1561764,,-2.8521,-20.861937452326476,0.0,1.2903231136748154,Health technology,Health Technology,america,1.714286
94,NYSE,EPAM,"EPAM Systems, Inc.",epam-sys,stock,['common'],8527197273.365651,USD,153.1,100,1,false,0,USD,-7.22336686462248,1810299,21.830574211119192,7.0131,0.5635378129570663,0.0,2.2202224442623044,Technology services,Technology Services,america,1.275
95,NYSE,BBBY,"Bed Bath & Beyond, Inc.",overstock,stock,['common'],592429646.9054906,USD,10.32,100,1,false,0,USD,-7.1107110711071035,2479355,,-4.0697,45.7076535172561,0.0,0.9272515785329097,Retail trade,Retail Trade,america,1.666667
96,NYSE,DK,"Delek US Holdings, Inc.",delek-us-holdings,stock,['common'],1787127989.0482004,USD,29.71,100,1,false,0,USD,-7.010954616588415,2863693,,-13.8317,-714.9717181239688,3.1924882629108,1.3331024050646938,Energy minerals,Energy Minerals,america,2.0
97,NASDAQ,BBLG,Bone Biologics Corp,bone-biologics,stock,['common'],3590520.0,USD,2.0,100,1,false,0,USD,-6.976744186046507,199602,,-20.5485,64.98878877923778,0.0,0.0161601944346613,Health technology,Health Technology,america,
98,NYSE,LMND,"Lemonade, Inc.",lemonade,stock,['common'],3633733714.9877005,USD,49.18,100,1,false,0,USD,-6.9441816461684045,2971475,,-2.8222,4.947627227105858,0.0,1.8490234597408546,Finance,Finance,america,2.25
99,NASDAQ,IPAR,"Interparfums, Inc.",inter-parfums,stock,['common'],3465810133.178424,USD,107.91,100,1,false,0,USD,-6.942048982407726,406180,21.58545367258761,4.9992,13.762971054068815,2.67333563297689,2.0863146021476435,Consumer non-durables,Consumer Non-Durables,america,1.25
100,NASDAQ,CSTL,"Castle Biosciences, Inc.",castle-biosciences,stock,['common'],665449972.049493,USD,22.94,100,1,false,0,USD,-6.937119675456378,380018,,-0.3557,-164.26448736998515,0.0,0.751122578584454,Health technology,Health Technology,america,1.0625
101,NASDAQ,MBLY,Mobileye Global Inc.,mobileye-global,stock,['common'],11399282143.742283,USD,13.88,100,1,false,0,USD,-6.845637583892615,7741180,,-3.6434,-1211.5190784737222,0.0,1.934021930064535,Technology services,Technology Services,america,1.548387
102,NASDAQ,TKNO,"Alpha Teknova, Inc.",alpha-teknova,stock,['common'],211920062.48470587,USD,3.96,100,1,false,0,USD,-6.8235294117647065,167430,,-0.4069,56.2520159122675,0.0,1.2842865701041895,Health technology,Health Technology,america,1.333333
103,NASDAQ,RELY,"Remitly Global, Inc.",remitly-global,stock,['common'],3890866099.605926,USD,18.87,100,1,false,0,USD,-6.8148148148148096,4959843,302.4038461538462,0.0624,,0.0,1.3763712914603696,Commercial services,Commercial Services,america,1.055556
104,NASDAQ,SYTA,"Siyata Mobile, Inc.",siyata-mobile,stock,['common'],30720311.939849623,USD,2.48,100,1,false,0,USD,-6.766917293233088,203243,,-18.2623,99.60236600316965,0.0,0.5564805452355548,Electronic technology,Electronic Technology,america,2.0
105,NASDAQ,TNGX,"Tango Therapeutics, Inc.",tango-therapeutics,stock,['common'],707615184.4046922,USD,6.36,100,1,false,0,USD,-6.744868035190615,1362348,,-1.3284,-17.318731784862663,0.0,1.0036010645472568,Health technology,Health Technology,america,1.055556
106,NASDAQ,TXG,"10x Genomics, Inc.",10x-genomics,stock,['common'],1567333387.128148,USD,12.59,100,1,false,0,USD,-6.740740740740741,2499105,,-0.7022,65.24450603840823,0.0,1.293877977677582,Health technology,Health Technology,america,1.605263
107,NASDAQ,SDGR,"Schrodinger, Inc.",schrodinger,stock,['common'],1335948348.7846863,USD,18.15,100,1,false,0,USD,-6.731757451181923,1367812,,-2.4822,10.962048927469677,0.0,1.6458839244469137,Technology services,Technology Services,america,1.277778
108,NYSE,DV,"DoubleVerify Holdings, Inc.",doubleverify,stock,['common'],2258071529.9797163,USD,13.8,100,1,false,0,USD,-6.693711967545629,7915034,44.99510922725791,0.3067,-12.12034383954155,0.0,3.565946479225286,Technology services,Technology Services,america,1.571429
109,NASDAQ,ADN,"Advent Technologies Holdings, Inc.",advent-technologies,stock,['common'],7877343.924050632,USD,2.95,100,1,false,0,USD,-6.645569620253163,297305,,-10.3907,56.26533661636888,0.0,0.37247163913580017,Electronic technology,Electronic Technology,america,
