,exchange,name,description,logoid,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,recommendation_mark,sector.tr,sector,market
22,NASDAQ,TTNP,"Titan Pharmaceuticals, Inc.",titan-pharmaceutical,stock,['common'],5586983.076923077,USD,4.2,100,1,false,0,USD,15.384615384615385,55546,,-2.9618,54.459068823420864,0.0,0.3507909943477849,,Health technology,Health Technology,america
23,NASDAQ,BEAM,Beam Therapeutics Inc.,beam-therapeutics,stock,['common'],1897799535.2274683,USD,18.76,100,1,false,0,USD,15.02145922746783,8602414,,-4.5089,-150.04991126885537,0.0,4.037645832518795,1.15625,Health technology,Health Technology,america
24,NASDAQ,GWAV,"Greenwave Technology Solutions, Inc.",,stock,['common'],4098760.3482428114,USD,7.18,100,1,false,0,USD,14.696485623003195,123741,,-27502.7159,83.46527067997332,0.0,0.9569650971185131,,Commercial services,Commercial Services,america
25,NASDAQ,KLRS,"Kalaris Therapeutics, Inc.",kalaris-therapeutics,stock,['common'],76491138.19,USD,4.57,100,1,false,0,USD,14.250000000000007,10859953,,-7.5836,73.18178924810275,0.0,101.3431572542791,1.25,Health technology,Health Technology,america
26,NASDAQ,SEPN,"Septerna, Inc.",septerna,stock,['common'],627758728.2982173,USD,14.08,100,1,false,0,USD,14.100486223662886,798365,,-2.1516,-1025.9026687598118,0.0,3.972212202251384,1.2,Health technology,Health Technology,america
27,NASDAQ,LPTH,"LightPath Technologies, Inc.",lightpath-technologies,stock,['common'],239376062.01629326,USD,5.58,100,1,false,0,USD,13.645621181262726,6633581,,-0.254,-48.01864801864802,0.0,4.666333610747061,1.0,Electronic technology,Electronic Technology,america
28,NASDAQ,RAIN,"Rain Enhancement Technologies Holdco, Inc.",rain-enhancement-technologies-holdco,stock,['common'],37704973.08219178,USD,4.97,100,1,false,0,USD,13.470319634703193,15530,,,,0.0,2.246687113014293,,Finance,Finance,america
29,NYSE,TLYS,"Tilly's, Inc.",tillys,stock,['common'],61208149.463687144,USD,2.03,100,1,false,0,USD,13.407821229050265,1511718,,-1.6221,-15.165069222577209,0.0,9.936295936006731,2.0,Retail trade,Retail Trade,america
30,NASDAQ,SORA,AsiaStrategy,top-win-international-limited,stock,['common'],141227520.0,USD,5.68,100,1,false,0,USD,13.37325349301397,64466,,,,0.0,1.0268785860149796,,Distribution services,Distribution Services,america
31,NASDAQ,SEGG,"Lottery.com, Inc.",,stock,['common'],24863135.533213638,USD,6.31,100,1,false,0,USD,13.285457809694782,133194,,-21.9357,77.47109130515607,0.0,0.7529474386790808,,Consumer services,Consumer Services,america
32,NASDAQ,UTSI,UTStarcom Holdings Corp,utstarcom-holdings,stock,['common'],23580933.78937321,USD,2.49,100,1,false,0,USD,13.176673787555124,28140,,-0.663,-50.57915057915058,0.0,4.073714839961203,,Electronic technology,Electronic Technology,america
33,NASDAQ,BAOS,Baosheng Media Group Holdings Limited,baosheng-media-limited,stock,['common'],4925703.326315789,USD,3.21,100,1,false,0,USD,12.631578947368416,32592084,,-17.5115,-37.598711350331996,0.0,744.3800274985041,,Commercial services,Commercial Services,america
34,NYSE,REVG,"REV Group, Inc.",rev-group,stock,['common'],2845861517.300386,USD,58.32,100,1,false,0,USD,12.586872586872595,3666930,31.27077747989276,1.865,-54.40432242133828,0.444015444015444,5.081042582776364,1.5,Consumer durables,Consumer Durables,america
35,NASDAQ,RLAY,"Relay Therapeutics, Inc.",relay-therapeutics,stock,['common'],708610901.1639345,USD,4.11,100,1,false,0,USD,12.295081967213118,2623288,,-1.9488,22.767804066103906,0.0,2.76246717363554,1.208333,Health technology,Health Technology,america
36,NASDAQ,RZLV,Rezolve AI PLC,rezolve-ai-limited,stock,['common'],999052643.9237057,USD,4.1,100,1,false,0,USD,11.716621253405988,21230203,,,,0.0,1.68806596482066,1.0,Technology services,Technology Services,america
37,NASDAQ,LIXT,"Lixte Biotechnology Holdings, Inc.",lixte-biotechnology,stock,['common'],21073495.02898551,USD,4.62,100,1,false,0,USD,11.594202898550735,118100,,-1.2852,29.816513761467895,0.0,1.1062568614153343,,Health technology,Health Technology,america
38,AMEX,UUU,"Universal Safety Products, Inc.",universal-security-instruments,stock,['common'],14918121.306228375,USD,6.45,100,1,false,0,USD,11.591695501730102,2989176,5.418346774193549,1.1904,,0.0,0.45380404844374345,,Electronic technology,Electronic Technology,america
39,NASDAQ,AGH,Aureus Greenway Holdings Inc.,aureus-greenway,stock,['common'],63695187.68000001,USD,4.36,100,1,false,0,USD,11.50895140664962,503812,,-0.0336,-59.99999999999998,0.0,1.9439651313900832,,Consumer services,Consumer Services,america
40,NYSE,LOCL,Local Bounti Corporation,local-bounti,stock,['common'],56634905.48917749,USD,2.56,100,1,false,0,USD,10.822510822510822,98712,,-14.166,16.75676946220384,0.0,8.123909536820621,1.0,Finance,Finance,america
41,NASDAQ,IMVT,"Immunovant, Inc.",immunovant,stock,['common'],2911091315.766423,USD,16.7,100,1,false,0,USD,10.816191108161904,4327685,,-2.8456,-48.37835019292941,0.0,3.71977868112558,1.25,Health technology,Health Technology,america
42,NASDAQ,TWNP,Twin Hospitality Group Inc.,twin-hospitality,stock,['common'],240097879.6861314,USD,4.1883,100,1,false,0,USD,10.766423357664227,21716,,-1.1663,-83.26524198617221,0.0,1.5709139310464562,,Miscellaneous,Miscellaneous,america
43,NASDAQ,SNSE,"Sensei Biotherapeutics, Inc.",sensei-biotherapeutics,stock,['common'],10947997.752866244,USD,8.68,100,1,false,0,USD,10.573248407643314,14775,,-23.0824,3.9945430648676528,0.0,1.224616659759636,1.0,Health technology,Health Technology,america
44,NASDAQ,IMNM,"Immunome, Inc.",immunome,stock,['common'],892211284.2403018,USD,10.25,100,1,false,0,USD,10.452586206896559,1064953,,-3.0852,59.88662367380903,0.0,1.6860379604848088,1.0,Health technology,Health Technology,america
45,NASDAQ,LIQT,"LiqTech International, Inc.",liqtech-international,stock,['common'],20285632.113693465,USD,2.11,100,1,false,0,USD,10.448073701842533,29196,,-1.3425,15.230157226747496,0.0,1.9125228453330014,1.0,Producer manufacturing,Producer Manufacturing,america
46,NASDAQ,VIR,"Vir Biotechnology, Inc.",vir-biotechnology,stock,['common'],765429516.076,USD,5.51,100,1,false,0,USD,10.199999999999996,2667980,,-4.0098,-12.108927223418235,0.0,1.4180441410473386,1.1,Health technology,Health Technology,america
47,NASDAQ,MTEX,"Mannatech, Incorporated",mannatech-incorporated,stock,['common'],17982798.900000006,USD,9.46,100,1,false,0,USD,10.000000000000014,43109,,-2.0471,-220.30981067125643,0.0,5.76508505402803,,Health technology,Health Technology,america
48,NASDAQ,TWIN,"Twin Disc, Incorporated",twin-disc-incorporated,stock,['common'],186324701.28059947,USD,13.17,100,1,false,0,USD,9.658617818484599,69886,,-0.1412,-117.92788217369224,1.33222314737719,0.8922976351290963,1.0,Producer manufacturing,Producer Manufacturing,america
49,NASDAQ,SABS,"SAB Biotherapeutics, Inc.",sab-biotherapeutics,stock,['common'],24153658.98113207,USD,2.32,100,1,false,0,USD,9.43396226415093,106422,,-3.9929,35.24852023027649,0.0,1.5023610709168296,1.0,Health technology,Health Technology,america
50,NASDAQ,CLYM,"Climb Bio, Inc.",eliem-therapeutics,stock,['common'],165344402.90582964,USD,2.44,100,1,false,0,USD,9.417040358744392,640131,,-0.6941,67.68621973929237,0.0,1.001125410025533,1.125,Health technology,Health Technology,america
51,NASDAQ,ANAB,"AnaptysBio, Inc.",anaptysbio,stock,['common'],630771606.5283843,USD,22.53,100,1,false,0,USD,9.315866084425044,728155,,-4.4767,29.368422713431467,0.0,1.930041863451039,1.166667,Health technology,Health Technology,america
52,NASDAQ,AWRE,"Aware, Inc.",aware,stock,['common'],50301593.94444444,USD,2.36,100,1,false,0,USD,9.259259259259247,74356,,-0.2694,-9.601301871440189,0.0,2.2360084080363505,,Technology services,Technology Services,america
53,NASDAQ,CREX,"Creative Realities, Inc.",creative-realities,stock,['common'],26402517.573913045,USD,2.51,100,1,false,0,USD,9.130434782608694,82557,,-0.1173,24.126778783958596,0.0,1.4862281270252735,1.0,Commercial services,Commercial Services,america
54,NASDAQ,ABAT,American Battery Technology Company,american-battery-technology-company,stock,['common'],243337853.72614107,USD,2.63,100,1,false,0,USD,9.12863070539418,4101732,,-0.8471,-21.326267545116,0.0,1.2266817666244856,1.0,Non-energy minerals,Non-Energy Minerals,america
55,AMEX,CKX,"CKX Lands, Inc.",ckx-lands,stock,['common'],25335611.469553072,USD,12.34,100,1,false,0,USD,9.124352239967463,15742,69.44288126055149,0.1777,-15.05736137667304,0.0,5.086432518013506,,Miscellaneous,Miscellaneous,america
56,NASDAQ,SYPR,"Sypris Solutions, Inc.",sypris-solutions,stock,['common'],49975035.663316585,USD,2.17,100,1,false,0,USD,9.045226130653264,62167,,-0.1099,37.2,0.0,2.7958444829214546,,Producer manufacturing,Producer Manufacturing,america
57,NASDAQ,GOOG,Alphabet Inc.,alphabet,stock,['common'],2790274048790.0947,USD,231.1,100,1,false,0,USD,9.014576159252789,72249712,24.61522074878841,9.3885,34.66972674460303,0.382093494976178,3.602979804337527,1.253623,Technology services,Technology Services,america
58,NASDAQ,COGT,"Cogent Biosciences, Inc.",cogent-biosciences,stock,['common'],1827286338.6499999,USD,13.08,100,1,false,0,USD,9.000000000000002,3582682,,-2.4233,2.2468737394110647,0.0,3.668000798984622,1.230769,Health technology,Health Technology,america
59,NASDAQ,RGS,Regis Corporation,regis,stock,['common'],58634064.94527364,USD,24.07,100,1,false,0,USD,8.864767073722302,77983,0.641534779340821,37.5194,,0.0,7.977310855599656,,Consumer services,Consumer Services,america
60,NASDAQ,NEUP,Neuphoria Therapeutics Inc.,neuphoria-therapeutics,stock,['common'],29401113.305439334,USD,13.0,100,1,false,0,USD,8.786610878661094,49480,,,,0.0,0.515702989263831,1.0,Health technology,Health Technology,america
61,NASDAQ,CHNR,"China Natural Resources, Inc.",china-natural-resources,stock,['common'],5076923.685284016,USD,4.1168,100,1,false,0,USD,8.76618229854688,71265,,-0.3576,89.55454943770994,0.0,5.730125674404394,,Distribution services,Distribution Services,america
62,NASDAQ,NTRP,"NextTrip, Inc.",sigma-additive-solutions,stock,['common'],33129546.13917526,USD,4.22,100,1,false,0,USD,8.762886597938142,73034,,-4.9743,68.38542792134331,0.0,4.264460300592075,1.0,Technology services,Technology Services,america
63,NYSE,SMR,NuScale Power Corporation,nuscale-power,stock,['common'],11514721607.313105,USD,40.42,100,1,false,0,USD,8.539205155746508,32491281,,-1.191,-17.224409448818903,0.0,2.782444871227123,1.625,Producer manufacturing,Producer Manufacturing,america
64,NASDAQ,ARWR,"Arrowhead Pharmaceuticals, Inc.",arrowhead-pharmaceuticals,stock,['common'],3843560022.0716505,USD,27.8,100,1,false,0,USD,8.255451713395642,5385759,,-1.2633,72.83517901300935,0.0,2.030039215508897,1.333333,Health technology,Health Technology,america
65,NASDAQ,SPAI,Safe Pro Group Inc.,safe-pro,stock,['common'],107115330.65767972,USD,6.625,100,1,false,0,USD,8.251633986928104,208749,,-0.7559,,0.0,0.3259151820215737,1.0,Electronic technology,Electronic Technology,america
66,NASDAQ,REAL,"The RealReal, Inc.",the-realreal,stock,['common'],954164641.5999999,USD,8.28,100,1,false,0,USD,8.235294117647046,4627509,,-1.0597,-14.081171277855544,0.0,1.2962943561512443,1.428571,Retail trade,Retail Trade,america
67,NYSE,DHX,"DHI Group, Inc.",dhi-group,stock,['common'],146431573.9893617,USD,3.05,100,1,false,0,USD,8.156028368794326,319380,,-0.2062,-457.36568457538993,0.0,1.1272853311722737,1.333333,Commercial services,Commercial Services,america
68,NASDAQ,AENT,Alliance Entertainment Holding Corporation,alliance-entertainment,stock,['common'],310839953.9716312,USD,6.1,100,1,false,0,USD,8.156028368794326,130117,26.293103448275858,0.232,,0.0,4.039495579177429,1.0,Distribution services,Distribution Services,america
69,NASDAQ,RGNX,REGENXBIO Inc.,regenxbio,stock,['common'],498070139.5745614,USD,9.86,100,1,false,0,USD,8.114035087719301,619026,,-3.4645,34.248733180239505,0.0,0.9740418521438249,1.192308,Health technology,Health Technology,america
70,NASDAQ,TVTX,"Travere Therapeutics, Inc.",travere-therapeutics,stock,['common'],1748009319.2402203,USD,19.61,100,1,false,0,USD,8.044077134986232,2710413,,-2.0398,57.83794956593634,0.0,1.5413289007450137,1.125,Health technology,Health Technology,america
71,AMEX,MXC,Mexco Energy Corporation,mexco-energy,stock,['common'],18127561.07785888,USD,8.86,100,1,false,0,USD,7.785888077858866,11840,11.059792784920733,0.8011,46.96385984223078,1.21654501216545,4.722022812475074,,Energy minerals,Energy Minerals,america
72,NASDAQ,ALEC,"Alector, Inc.",alector,stock,['common'],282382380.5559846,USD,2.79,100,1,false,0,USD,7.722007722007729,1557471,,-1.1653,35.461896322552064,0.0,1.5900328047996506,1.5,Health technology,Health Technology,america
73,NASDAQ,NWL,Newell Brands Inc.,newell-brands,stock,['common'],2636139107.7054796,USD,6.29,100,1,false,0,USD,7.705479452054798,11324520,,-0.5852,9.691358024691352,4.79452054794521,1.6885000593422965,1.666667,Producer manufacturing,Producer Manufacturing,america
74,NASDAQ,VIVS,"VivoSim Labs, Inc.",organovo,stock,['common'],6551488.461538461,USD,2.52,100,1,false,0,USD,7.6923076923077,1243823,,-1.5161,90.8691776779369,0.0,0.9139135511666768,,Health technology,Health Technology,america
75,AMEX,BQ,Boqii Holding Limited,boqii-limited,stock,['common'],8466071.04,USD,2.94,100,1,false,0,USD,7.692307692307692,25055,,-0.3907,59.2256313921937,0.0,1.200435040916845,,Retail trade,Retail Trade,america
76,NYSE,RCUS,"Arcus Biosciences, Inc.",arcus-biosciences,stock,['common'],1238856619.2599444,USD,11.64,100,1,false,0,USD,7.678075855689177,1116018,,-3.1698,-2.2846079380445223,0.0,1.8066509909304669,1.208333,Health technology,Health Technology,america
77,NASDAQ,PSIX,"Power Solutions International, Inc.",power-solutions-international,stock,['common'],2009584287.5592554,USD,87.26,100,1,false,0,USD,7.608829695400174,854612,18.132324827528883,4.8124,146.7644344169829,0.0,1.1959193777500268,1.0,Producer manufacturing,Producer Manufacturing,america
78,NYSE,OSCR,"Oscar Health, Inc.",oscar-health,stock,['common'],3943418105.085819,USD,17.68,100,1,false,0,USD,7.608034083992695,19531662,,-0.8192,-548.6144101346002,0.0,1.2335867813192116,2.388889,Health services,Health Services,america
79,NASDAQ,YSXT,"YSX Tech. Co., Ltd",ysx-tech-co-ltd,stock,['common'],56718752.15111112,USD,2.42,100,1,false,0,USD,7.555555555555553,98039,13.481894150417828,0.1795,,0.0,0.10162187218545539,,Finance,Finance,america
80,NASDAQ,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,stock,['common'],6833836685.114397,USD,13.82,100,1,false,0,USD,7.548638132295725,311086,,-0.3142,13.204419889502766,0.0,0.942189199863347,,Health technology,Health Technology,america
81,NASDAQ,HQY,"HealthEquity, Inc.",healthequity,stock,['common'],8261854742.758582,USD,95.54,100,1,false,0,USD,7.529544175576828,3502949,57.836430776681404,1.6519,37.62392735149546,0.0,3.0236794752963605,1.133333,Finance,Finance,america
82,NASDAQ,IPA,ImmunoPrecise Antibodies Ltd.,immunoprecise-antibodies,stock,['common'],95539021.32124351,USD,2.07,100,1,false,0,USD,7.25388601036269,2050468,,-0.6682,12.240609403729966,0.0,1.076108537670317,1.0,Health technology,Health Technology,america
83,NASDAQ,IROH,Iron Horse Acquisitions Corp.,iron-horse-acquisitions,stock,['common'],24406886.77,USD,11.27,100,1,false,0,USD,7.231208372978114,7473,228.6004056795132,0.0493,,0.0,0.19409683803705838,,Finance,Finance,america
84,NASDAQ,CPB,The Campbell's Company,campbell-soup,stock,['common'],10055923743.144629,USD,33.73,100,1,false,0,USD,7.215511760966294,15284053,22.286091840105712,1.5135,-38.72717703736691,4.8951048951049,1.9698396479530875,2.065217,Consumer non-durables,Consumer Non-Durables,america
85,AMEX,AXIL,"AXIL Brands, Inc.",axil-brands,stock,['common'],37749253.32136106,USD,5.67,100,1,false,0,USD,7.183364839319468,29478,60.83690987124463,0.0932,-54.71331389698737,0.0,1.5849665295588353,,Consumer non-durables,Consumer Non-Durables,america
86,NASDAQ,SOTK,Sono-Tek Corporation,sono-tek,stock,['common'],56462449.42985074,USD,3.59,100,1,false,0,USD,7.164179104477605,133995,39.624724061810156,0.0906,-16.88073394495413,0.0,16.40306528418759,1.5,Producer manufacturing,Producer Manufacturing,america
87,NYSE,LANV,Lanvin Group Holdings Limited,lanvin-limited-redeemable,stock,['common'],284694602.4549763,USD,2.26,100,1,false,0,USD,7.109004739336489,35263,,-1.9848,-49.41282746160794,0.0,0.9486058617025569,2.0,Consumer non-durables,Consumer Non-Durables,america
88,NASDAQ,VVOS,"Vivos Therapeutics, Inc.",vivos-therapeutics,stock,['common'],33996776.127659574,USD,4.53,100,1,false,0,USD,7.092198581560279,78856,,-1.8767,70.20543595605513,0.0,0.5141164259598283,2.0,Health technology,Health Technology,america
89,NASDAQ,EKSO,"Ekso Bionics Holdings, Inc.",ekso-bionics,stock,['common'],11047863.668354431,USD,4.23,100,1,false,0,USD,7.088607594936715,85913,,-6.5584,44.72575262111047,0.0,2.2679767376171127,1.0,Health technology,Health Technology,america
90,NASDAQ,QMMM,QMMM Holdings Limited,qmmm-limited,stock,['common'],120100274.14,USD,6.98,100,1,false,0,USD,7.055214723926394,3123554,,-0.0063,-250.00000000000006,0.0,0.714602213094059,,Commercial services,Commercial Services,america
91,NYSE,HIMS,"Hims & Hers Health, Inc.",hims-and-hers-health,stock,['common'],10048830031.777029,USD,44.46,100,1,false,0,USD,7.055140862027449,30523603,55.64455569461827,0.799,968.1818181818181,0.0,1.4006480876201484,1.78125,Health services,Health Services,america
92,NASDAQ,PRME,"Prime Medicine, Inc.",prime-medicine,stock,['common'],595174666.7628205,USD,3.34,100,1,false,0,USD,7.051282051282043,2349412,,-1.5985,24.896635970682205,0.0,0.8214856527462845,1.333333,Health technology,Health Technology,america
93,NASDAQ,CLDX,"Celldex Therapeutics, Inc.",celldex-therapeutics,stock,['common'],1567858549.176337,USD,23.61,100,1,false,0,USD,7.026291931097012,1622469,,-3.008,-9.696947594909004,0.0,0.9027943702837483,1.133333,Health technology,Health Technology,america
94,NASDAQ,UPC,Universe Pharmaceuticals Inc,universe-pharmaceuticals,stock,['common'],2112517.8286170703,USD,3.75,100,1,false,0,USD,6.971702418986769,438737,6.127837584864362e-05,61196.1389,,0.0,28.394276320898722,,Health technology,Health Technology,america
95,NASDAQ,ADVM,"Adverum Biotechnologies, Inc.",adverum-biotechnologies,stock,['common'],68198517.43421052,USD,3.25,100,1,false,0,USD,6.907894736842104,44708,,-7.8453,1.8011815951534615,0.0,0.6480227970442699,1.2,Health technology,Health Technology,america
96,NASDAQ,PPIH,"Perma-Pipe International Holdings, Inc.",perma-pipe-international,stock,['common'],255442173.9478958,USD,32.0,100,1,false,0,USD,6.880427521710082,154183,20.711974110032365,1.545,-5.063291139240508,0.0,1.209258514173492,,Producer manufacturing,Producer Manufacturing,america
97,AMEX,ZONE,CleanCore Solutions Inc.,cleancore-solutions,stock,['common'],45028161.449999996,USD,3.45,100,1,false,0,USD,6.81114551083592,1671157,,-0.6712,,0.0,2.381627760187628,,Distribution services,Distribution Services,america
98,NYSE,GRDN,"Guardian Pharmacy Services, Inc.",guardian-pharmacy-services,stock,['common'],1798236735.8131578,USD,28.41,100,1,false,0,USD,6.804511278195484,537506,,-1.4456,,0.0,1.7332590808057322,1.166667,Retail trade,Retail Trade,america
99,NASDAQ,FTRE,Fortrea Holdings Inc.,fortrea,stock,['common'],970652054.4645356,USD,10.69,100,1,false,0,USD,6.7932067932067906,2579325,,-11.4193,-283.9969063151523,0.0,1.2721672739978,2.038462,Commercial services,Commercial Services,america
100,NASDAQ,SHPH,"Shuttle Pharmaceuticals Holdings, Inc.",shuttle-pharmaceuticals,stock,['common'],3864634.1892307694,USD,3.6092,100,1,false,0,USD,6.781065088757399,93500,,-60.3686,31.526927090422397,0.0,5.540707906916141,,Health technology,Health Technology,america
101,NYSE,NUVB,Nuvation Bio Inc.,nuvation-bio,stock,['common'],1081309038.1016948,USD,3.15,100,1,false,0,USD,6.7796610169491425,6487956,,-0.6278,70.24644549763033,0.0,1.519625470678958,1.0,Health technology,Health Technology,america
102,NASDAQ,MNPR,Monopar Therapeutics Inc.,monopar-therapeutics,stock,['common'],223414289.16534042,USD,36.21,100,1,false,0,USD,6.719717064544654,60689,,-3.846,-66.94882146112775,0.0,1.399670199148976,1.0,Health technology,Health Technology,america
103,NASDAQ,TGTX,"TG Therapeutics, Inc.",tg-therapeutics,stock,['common'],5031286214.397578,USD,31.71,100,1,false,0,USD,6.659939455095865,4391087,84.7407803313736,0.3742,-37.64372604565906,0.0,2.397683701059159,1.357143,Health technology,Health Technology,america
104,NYSE,VHC,VirnetX Holding Corp,virnetx,stock,['common'],63767253.19357142,USD,14.93,100,1,false,0,USD,6.642857142857141,4491,,-4.5355,18.69386730724414,0.0,0.6925105241245316,,Technology services,Technology Services,america
105,NASDAQ,OPXS,"Optex Systems Holdings, Inc.",optex-systems,stock,['common'],81165933.77475023,USD,11.74,100,1,false,0,USD,6.630336058128977,48452,15.779569892473118,0.744,20.60301507537688,0.0,0.8732717772735219,,Electronic technology,Electronic Technology,america
106,NASDAQ,BTCS,BTCS Inc.,btcs,stock,['common'],209029573.38235295,USD,4.35,100,1,false,0,USD,6.617647058823518,2349715,,-1.1657,-233.88078557482484,0.0,0.7590152962716878,1.0,Finance,Finance,america
107,NASDAQ,TOYO,"TOYO Co., Ltd",toyo-co-ltd,stock,['common'],207621672.9037709,USD,6.18,100,1,false,0,USD,6.55723571908892,76290,5.59884036963218,1.1038,393.20822162645214,0.0,4.839077980894871,,Electronic technology,Electronic Technology,america
108,NASDAQ,TRML,"Tourmaline Bio, Inc.",tourmaline-bio,stock,['common'],645132850.8010182,USD,25.11,100,1,false,0,USD,6.533729316928295,292827,,-3.4357,6.661414328017595,0.0,2.4528263956074388,1.0,Health technology,Health Technology,america
